SITE_ID,VISIT_NO,PUBLICATION_DATE,YEAR,DATE_COL,STATE,LOC_NAME,SITE_CLASS,AGGR_ECO3_2015,AGGR_ECO9_2015,ECO10,US_L3CODE_2015,US_L4CODE_2015,EPA_REG,LAT_DD83,LON_DD83,HUC8,URBAN,STRAHLERORDER,MISS_SUB,LMR_SITE,GREAT_RIVER,RT_NRSA,RT_NRSA_FISH,RT_NRSA_PHAB,RT_NRSA_CAT,XLAT_DD,XLON_DD,WGTNRSA09,MASTER_SITEID,INDEX_VISIT,INDEXVIS_FTIS,WSAREA_NARS,MMI_BENT,OE_SCORE_OLD,UID,OE_SCORE,NH4,NH4_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,K,K_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NO2,NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,PCT_FAST,PCT_SLOW,RPRAT,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_NAT,V1W_MSQ,XCDENBK,XCDENMID,XCL,XGB,XGW,XC,XCMGW,QR1,QRVEG1,RDIST1,W1_HALL,W1H_WALL,W1_HNOAG,W1_HAG,REALM,W1H_CROP,XSLOPE_use,XWIDTH_use,Lpt01_XCMGW,Lpt01_XFC_NAT,LRBS_use,RDIST_COND,LRBS_Cond_use,LOE_RBS_use,LXCMGW_Cond_use,LOE_XCMGW_use,LXFC_NAT_Cond_use,LOE_XFC_NAT_use,Qbkf_cl,LQbkf_cl,Qbkf_kmcl,LQbkf_kmcl,QLow_cl,LQLow_cl,QLow_kmcl,LQLow_kmcl,LOE_QLow_cl,LOE_Qbkf_cl,UNIQUE_ID,RT_WQI,CL_pt,SO4_pt,PTL_pt,NTL_pt,TURB_pt,ENTERO_PT,DO_PT,PH_PT,NUMVARN,WQII,SAMPLE_ID,dD..vsmow.,d18O..vsmow.,d.excess,AG_ECO5
FW08NY055,1,9/1/2015,2009,2009-06-22,NY,Platte Kill,PROB,EHIGH,SAP,NA,67,67k,2,41.59626438,-74.36753041,2020007,NonUrban,2nd,NA,NA,NA,S,S,S,Intermediate Disturbance,41.59595,74.36767,1757.581808,FW08NY055,YES,NA,19.48329926,54.5,0.982571664,15545,0.994331582,0.002,HR,332.08,NA,6.067,NA,11.32,NA,15,NA,86.97,NA,3.85,H,1.519,NA,8.415,NA,0.645,NA,0.03561,NA,NA,NA,0,R,202,NA,7.41,NA,10.9088,NA,5.394,NA,6.27,NA,1.6,NA,1.48,R,WADEABLE,60.76,27.02416427,10.58095238,6.437333333,30.5424969,11.36363636,0.4,1,1.183586522,0.405068072,356.4,1.253273655,34.09090909,0,24.76190476,27.61904762,1.26014108,1.288026213,-0.034752558,-0.006867425,58,42,0.502674406,0,0,0.022727273,0.063636364,0.634090909,0.001321481,89.30481283,76.20320856,0.381818182,0.140909091,0.267045455,0.684090909,1.470454545,0.669347639,0.761704545,0.564364199,1.295495455,0.068181818,1.113668182,0.181827273,WADEABLE,0,0.716049383,10.58095238,0.170395078,-0.191052831,-0.267605635,2 Medi,Good,-0.200951999,Good,0.200956675,Good,0.094708018,4.36859781,0.640342064,0.179711128,-0.74542503,0.822604445,-0.084808948,0.033839502,-1.470576042,0.880620594,0.026199053,NRS_NY-10075,S,2.994236637,10,10,10,10,10,NA,10,7,89.99,551631,-45.81,-7.53,14.4,Appalachians
FW08NY064,1,9/1/2015,2008,2008-09-14,NY,Chadakoin River,PROB,EHIGH,NAP,NA,61,61c,2,42.11546943,-79.26637037,5010002,Urban,3rd,Ohio Region,NA,NA,T,T,T,Most Disturbed,42.11544,79.26624,1422.471464,FW08NY064,YES,NA,474.2829895,3.8,0.197367722,11737,0.20009102,0.055,NA,1300.3,NA,22.57,NA,34.38,H,5,NA,269.19,NA,3.54,NA,4.534,NA,18.86,NA,1.92,NA,0.34854,H,NA,NA,0.00645,R,1043,H,7.85,NA,196.3425,H,4.92,H,9.4,H,6.1,NA,7.97,NA,BOATABLE,206,63.3731932,82.89181818,179.6132,69.43820463,84.71454545,0.356363636,0.425454545,1.843913732,0.049028493,3960,-1.94686895,NA,95,96,NA,0.648403092,0.759384452,-2.706253403,-2.595272043,0,100,33.70786633,NA,0.365909091,0.206818182,0.086363636,0.345454545,0.0055,65.37433155,NA,0.122727273,0.027272727,0.3125,0.467045455,1.115909091,0.566473512,0.602159091,0.56146296,1.280309091,0.227272727,1.280309091,0,BOATABLE,0,0.049028493,82.89181818,0.051503326,-0.449215928,-2.595272043,2 Medi,Medi,-1.963012043,Medi,-0.146968165,Poor,-0.793180636,62.04323385,1.792694426,0.130599463,-0.884058609,36.66702568,1.564275683,0.077183176,-1.112477353,0.712591718,0.00330362,NRS_NY-10077,S,0,0.861966605,0,0,0,10,10,10,8,38.58,526811,-58.43,-8.14,6.66,Appalachians
FW08NY065,1,9/1/2015,2008,2008-09-08,NY,Unnamed,PROB,EHIGH,NAP,NA,83,83f,2,42.90824199,-75.47830277,2020004,NonUrban,1st,NA,NA,NA,T,T,T,Most Disturbed,42.908242,75.478303,2426.097052,FW08NY065,YES,NA,5.510700226,16.42,0.688472665,11791,0.657954057,0.833,H,6554.56,NA,99.56,NA,177.79,H,10,NA,1276.13,NA,3.2,NA,27.23,NA,101.6,NA,6.742,NA,3.03137,H,NA,NA,0,R,5481,H,8.07,H,340.6613,H,11.891,NA,21.36,H,89.3,NA,18.05,H,WADEABLE,11.53,5.703897303,2.06,0.23805,5.508477104,3.181818182,0.3,0.536363636,1.726074568,0.406816978,148.5,-0.055540704,67.18181818,40.95238095,40.95238095,66.66666667,0.946243634,0.878967611,-0.934508315,-1.001784338,36,64,0.4777517,0,0.081818182,0.361363636,0.045454545,1.234090909,0.04432381,86.63101604,74.3315508,0.117045455,0.05,0.092045455,0.448863636,1.134090909,0.591605981,0.610340909,0.614343291,1.592979654,0,0.765177273,0.827802381,WADEABLE,0.38335,0.711851852,2.06,0.058460535,0.094852117,-1.243933123,3 High,Medi,-0.838227377,Medi,-0.116657349,Good,0.265400546,0.26420991,-0.578050897,0.047827724,-1.32032029,0.002981933,-2.525502127,5.39795e-4,-3.26777152,-1.392018979,-1.072691802,NRS_NY-10078,T,0,0,0,0,0,0,10,10,8,25,523811,-71.68,-10.61,13.21,Appalachians
FW08NY066,1,9/1/2015,2008,2008-09-09,NY,Unnamed,PROB,EHIGH,NAP,NA,83,83c,2,43.01566804,-76.85463864,4140201,NonUrban,1st,NA,NA,NA,T,T,T,Most Disturbed,43.015668,76.854639,2426.097052,FW08NY066,YES,NA,0.0198,0,0.148828339,11792,0.188198924,0.028,NA,7615.14,NA,374.3,NA,85.17,NA,27,NA,1886.16,NA,7.14,NA,41.97,NA,32.49,NA,2.889,NA,0.0437,NA,NA,NA,0,R,613,H,8,NA,99.7313,H,22.418,NA,622.49,H,20.7,NA,9.65,NA,WADEABLE,9.388888889,3.876447013,1.561111111,0.157388889,3.67019097,3.4,0.18,0.39,1.996467,0.512419,148.5,-2.110924375,96.2,83.15789474,83.15789474,83.15789474,0.345423311,0.861914832,-2.972839207,-2.456347686,0,100,0.390907914,0,0.004545455,0.036363636,0.154545455,0.875,0.014943553,70.05347594,61.09625668,0.007142857,0,0.138636364,0.061904762,0.284090909,0.434609407,0.227840909,0.506761952,1.027418615,0,0,1.027418615,WADEABLE,0.936509524,0.512419,1.561111111,-0.5315184,-0.053056729,-2.456347686,2 Medi,Poor,-1.696938046,Poor,-0.643561636,Good,0.087451876,0.092978594,-1.031617025,0.206619098,-0.684829539,0.001448984,-2.838936406,0.003219965,-2.49214892,-0.587863087,-0.797352161,NRS_NY-10079,T,0,0,0,2.222222222,0,0,10,10,8,27.78,522711,-64.66,-9.61,12.2,Appalachians
FW08NY076,1,9/1/2015,2009,2009-08-24,NY,Little Valley Creek,PROB,EHIGH,NAP,NA,62,62d,2,42.23492446,-78.77276019,5010001,NonUrban,2nd,Ohio Region,NA,NA,T,T,T,Most Disturbed,42.23496,78.77268,1757.581808,FW08NY076,YES,NA,52.65990067,50.08,1.015068686,15546,1.144616325,0.014,R,891.31,NA,16.18,NA,9.07,NA,25,NA,140.49,NA,3.97,NA,2.253,NA,7.526,NA,0.949,NA,0.22763,NA,NA,NA,0.00246,R,478,NA,7.84,NA,101.4288,NA,5.482,H,5.82,NA,30,NA,6.01,NA,WADEABLE,46.51,14.8116082,5.81,2.67425,15.46121924,6.354545455,0.336363636,0.745454545,1.794929971,0.213428648,198,1.00297651,18.72727273,14.28571429,15.23809524,30.47619048,0.964575203,0.975747836,0.027228674,0.038401307,29,71,0.332427849,0,0,0.063636364,0.052272727,0.202272727,0,15.77540107,5.213903743,0,0,0.018181818,0.039772727,0.120454545,0.279325379,0.154204545,0.415940575,0.712154545,0,0.712154545,0,WADEABLE,0,0.379444444,5.81,-0.884540786,-0.673105801,-0.209256461,2 Medi,Good,-0.125969415,Poor,-1.014262428,Medi,-0.38742509,1.497385748,0.175333695,0.027563525,-1.55966524,0.245244283,-0.610401109,0.004514399,-2.345400044,-0.495657016,-0.983741092,NRS_NY-10081,S,8.431257746,7.776215213,0,6.633986928,0,10,10,10,8,66.05,555901,-65.33,-10.07,15.23,Appalachians
FW08NY077,1,9/1/2015,2008,2008-10-04,NY,Unnamed,PROB,EHIGH,NAP,NA,60,60d,2,42.74126609,-76.47440336,4140201,NonUrban,1st,NA,NA,NA,S,S,R,Intermediate Disturbance,42.741266,76.474403,2426.097052,FW08NY077,YES,NA,0.69569999,38.4,0.671514776,11794,0.683678293,0.007,HRS,1273.58,S,20.57,S,8.99,S,14,S,183.1,S,2.08,S,4.633,S,5.188,S,1.583,S,0.08496,S,NA,NA,0.00812,RS,277,S,7.73,S,18.1081,S,6.501,S,9.49,S,5.3,S,2.96,S,WADEABLE,3.42,3.411921461,1.44,0.05925,1.231516246,4.063636364,0.336363636,0.509090909,1.084764241,2.072721908,223.5,2.091799734,49,0.952380952,4.761904762,5.714285714,1.830302022,1.490470567,0.601329167,0.261497713,47.65100671,49.66442953,0.36009247,9.523809524,0,0.290909091,0.1375,0.867045455,0.070178821,98.93048128,98.39572193,0.555952381,0.038095238,0.584090909,1.061904762,2.013636364,0.996781094,1,0,0,0,0,0,WADEABLE,0,3.635079365,1.44,0.306132475,-0.056977898,-0.022797819,1 Low,Good,0.68265483,Good,0.168940286,Good,0.07487131,1.383275057,0.140908546,2.0968244,0.321562062,2.63192e-4,-3.57972775,3.98957e-4,-3.399074234,-1.499141112,0.263979944,NRS_NY-10082,S,8.484226761,0.688144712,10,10,2.848837209,10,10,10,8,77.53,534951,-63.91,-9.51,12.16,Appalachians
FW08NY081,1,9/1/2015,2009,2009-06-17,NY,Unknown,PROB,EHIGH,NAP,NA,60,60a,2,42.49420173,-75.57194154,2050102,NonUrban,1st,NA,NA,NA,R,R,S,Least Disturbed,42.49442,75.5716,2426.097052,FW08NY081,YES,NA,7.464540005,47.53,1.011368637,15547,1.126195772,0.007,HRS,991.73,S,17.66,S,1.89,HS,11,S,119.83,S,2.62,HS,2.416,S,2.064,S,0.48,S,0.08232,HS,NA,NA,0.00101,RS,298,S,7.86,S,9.6075,S,2.781,S,4.04,HS,1.3,S,0.81,RS,WADEABLE,13.68,7.250050505,2.095,0.28935,6.04108025,4.872727273,0.313636364,0.5,1.111385572,0.714366568,148.5,1.155848673,25.54545455,9.523809524,10.47619048,40,1.212439388,1.27963241,-0.123783737,-0.056590715,66,34,0.441599434,0,0,0.013636364,0,0.811363636,4.80929e-4,91.44385027,92.11229947,0.240909091,0.015909091,0.089772727,0.439772727,1.214772727,0.79635162,0.646647727,0.153849408,0.181822727,0,0,0.181822727,WADEABLE,0,1.264444444,2.095,0.088055507,-0.085464528,-0.323549022,1 Low,Good,0.038308247,Medi,-0.097092487,Good,0.086922497,0.805519504,-0.093923939,0.1068555,-0.971203118,0.008017489,-2.095961632,0.001063553,-2.97324081,-1.101025525,-0.678926893,NRS_NY-10083,S,10,10,10,10,10,10,4.5,10,8,93.13,551181,-60.03,-8.61,8.86,Appalachians
FW08NY084,1,9/1/2015,2009,2009-07-21,NY,Cold Brook,PROB,EHIGH,NAP,NA,58,58ab,2,44.49954151,-74.88522362,4150305,NonUrban,3rd,NA,NA,NA,S,S,R,Intermediate Disturbance,44.49903,74.88522,1422.471464,FW08NY084,YES,NA,54.02949905,66.45,0.923908541,15548,0.922776527,0.007,R,477.81,NA,8.347,NA,20.91,NA,60,NA,140.5,NA,5.63,H,2.903,NA,12.99,NA,0.466,NA,0.19102,NA,NA,NA,0,R,308,NA,7.54,NA,14.2038,NA,8.878,H,3.94,NA,1,NA,1.14,R,WADEABLE,44.90909091,17.34469919,9.155,4.14455,15.64887495,11.07272727,0.509090909,1.518181818,2.009222,0.44048349,396,0.683256615,66.27272727,0,51.42857143,52.38095238,1.408050969,1.36798332,-0.684726705,-0.724794354,32,68,0.34845673,0,0,0.018181818,0.111363636,1.006818182,0.014183087,76.47058824,62.29946524,0.381818182,0.226136364,0.368181818,0.648863636,1.589772727,0.844228607,0.815397727,0.063829787,0.068181818,0,0.068181818,0,WADEABLE,0,0.76875,9.155,0.204058289,0.007243303,-0.982680269,1 Low,Poor,-0.893373215,Good,0.136166343,Good,0.344227526,6.730063133,0.828019138,0.129287296,-0.888444147,0.507485587,-0.294576288,0.009749008,-2.011039573,-0.160810911,-0.318649739,NRS_NY-10084,S,0.591843662,10,10,10,10,10,10,10,8,88.24,551571,-77.8,-11.45,13.79,Appalachians
FW08NY088,1,9/1/2015,2009,2009-08-14,NY,Unknown,PROB,EHIGH,NAP,NA,58,58aa,2,44.65750429,-74.00523763,4150307,NonUrban,1st,NA,NA,NA,S,NA,S,Intermediate Disturbance,44.65744,74.00513,2426.097052,FW08NY088,YES,NA,1.110599995,62.78,0.957073251,15549,0.927633041,0.016,RS,407.32,S,6.273,S,0.26,S,30,HS,55.45,S,3.31,S,1.94,S,1.293,S,0.645,S,0.17977,S,NA,NA,0,RS,291,S,7.29,HS,37.0988,S,13.763,S,4.2,S,2,S,1.92,HRS,WADEABLE,9.24,5.436725099,1.835,0.1927,3.592469317,2.781818182,0.718181818,0.618181818,1.332475014,1.802130473,148.5,0.728491118,36.81818182,17.14285714,28.57142857,34.28571429,2.148823738,1.933525676,-1.205034558,-1.42033262,92,8,0.388795381,0,0.127272727,0,0.045454545,0.390909091,0.039777294,100,99.86631016,0.204545455,0.263636364,0.4,0.940909091,1.886363636,0.892798008,0.948863636,0.250009375,0.33335,0,0.33335,0,WADEABLE,0,3.166592593,1.835,0.277921619,-0.396954096,-1.691677871,2 Medi,Poor,-1.059350764,Good,0.151030682,Medi,-0.238988062,5.92858153,0.772950797,5.351188312,0.728450234,0.004092451,-2.388016518,0.003693881,-2.43251708,-0.538482995,0.74532657,NRS_NY-10085,R,10,10,5.211605634,10,8.895348837,10,10,10,8,92.63,555371,-85.09,-11.97,10.69,Appalachians
FW08OH001,1,9/1/2015,2009,2009-07-20,OH,Tributary to Sugar Run,PROB,EHIGH,NAP,NA,61,61c,5,40.73502038,-81.63657357,5040001,NonUrban,1st,Ohio Region,NA,NA,S,S,T,Intermediate Disturbance,40.735,81.63694444,5147.293204,OWW04440-0774,YES,NA,0.74970001,0,0.272890314,15567,0.242365466,0.023,NA,2609.27,NA,57.86,NA,53.59,NA,13,NA,528.06,NA,1.73,H,12.94,NA,24.11,NA,2.716,NA,0.13164,NA,NA,NA,0,R,286,NA,7.96,NA,58.1163,NA,7.72,NA,43.04,NA,14.2,NA,4.51,NA,WADEABLE,2.586666667,3.407820982,0.43,0.0115,1.817421571,2.454545455,0.363636364,1,1.060772964,1.012451766,149,0.821706576,53.63636364,6.666666667,14.44444444,55.55555556,1.491219699,1.390254712,-0.568548135,-0.669513122,24,39.33333333,0.702611432,0,0.004545455,0,0.004545455,0.3,0.008588367,92.2459893,89.43850267,0.396590909,0.086363636,0.210227273,0.661363636,1.135227273,0.673970658,0.610852273,0.461229328,0.856077273,0,0.068181818,0.787895455,WADEABLE,0.787895455,1.789047619,0.43,0.058891682,-0.508638306,-0.932549514,2 Medi,Good,-0.238194342,Poor,-0.224448528,Poor,-0.498798528,0.759654173,-0.119384072,1.064388641,0.027100231,2.52557e-5,-4.597641079,3.5387e-5,-4.451156776,-2.552118887,-0.019182128,NRS_OH-10031,T,0,0,0,10,0,10,10,10,8,50,548781,-51.48,-7.71,10.16,Appalachians
FW08OH002,1,9/1/2015,2009,2009-07-15,OH,Clear Fork Little Muskingum River,PROB,EHIGH,SAP,NA,70,70a,5,39.63169242,-81.1929117,5030201,NonUrban,3rd,Ohio Region,NA,NA,T,T,R,Most Disturbed,39.63166667,81.19277778,1941.36812,OWW04440-0282,YES,NA,90.02909851,21.78,0.292893129,15568,0.20843741,0.02,NA,2710.32,NA,62.39,NA,108.87,NA,8,NA,674.55,NA,1.98,H,14.39,NA,53.18,NA,2.374,NA,0.02908,NA,NA,NA,0,R,265,NA,8.15,NA,15.5038,NA,4.498,NA,28.98,NA,2.2,NA,3.33,NA,WADEABLE,28.99,20.2601739,7.52,2.26195,17.6713055,17.6,0.845454545,2.3,1.530185305,0.208023451,227.7,1.619575983,34.36363636,1.904761905,14.28571429,23.80952381,1.238941928,1.135419749,0.484156235,0.380634055,19,81,0.609565557,5.714285714,0,0.129545455,0,0.188636364,4.34184e-5,93.04812834,72.19251337,0.357954545,0.211363636,0.065909091,0.763636364,1.194318182,0.719235251,0.637443182,0.377368476,0.606086364,0,0.606086364,0,WADEABLE,0,0.384057971,7.52,0.080741243,-0.701941243,0.107317544,2 Medi,Good,-0.103273799,Good,0.035261708,Medi,-0.36106668200000003,11.26195051,1.051613614,0.125374757,-0.901789897,0.064388395,-1.191192401,7.1681e-4,-3.144595912,-0.798848586,0.08264108,NRS_OH-10015,S,0,8.042584354,10,10,10,10,10,10,8,85.05,548751,-35.49,-4.92,3.89,Appalachians
FW08OH003,1,9/1/2015,2008,2008-09-08,OH,West Branch Nimishillen Creek,PROB,EHIGH,NAP,NA,61,61e,5,40.80568231,-81.38993132,5040001,Urban,3rd,Ohio Region,NA,NA,T,T,T,Most Disturbed,40.80583333,81.39,1137.036073,OWW04440-0134,YES,NA,105.0360031,8.92,0.674315107,12426,0.698338992,0.1,NA,3756.98,NA,91.46,NA,153.94,H,14,NA,1003.39,NA,3.91,NA,18.97,NA,86.14,NA,3.16,NA,0.43378,H,NA,NA,0,R,964,H,8.11,H,44.2913,H,9.186,NA,70.78,H,5.2,NA,6.01,H,WADEABLE,28.34,21.24803972,13.9,3.361705882,12.25803652,14.23636364,0.99,0.99,1.010580252,0.058138432,673.2,0.54404902,64.54545455,3.80952381,38.0952381,71.42857143,0.918165679,0.661161151,-0.117112131,-0.374116659,4,96,0.43253481,1.904761905,0,0.01,0,0.08,0,65.50802139,36.63101604,0.118181818,0.079545455,0,0.154545455,0.165909091,0.294250473,0.174659091,0.78846581,3.727368182,0.500004545,3.727368182,0,WADEABLE,0,0.101470588,13.9,-0.754711716,-1.045757491,-0.600719697,3 High,Medi,-0.612310369,Poor,-0.795131579,Poor,-0.661430289,9.027293479,0.955557562,0.084806559,-1.071570561,0.07639552,-1.11693211,7.17695e-4,-3.144060232,-1.301970989,-0.399039291,NRS_OH-10011,T,0,0,3.185549296,0,0,10,10,10,8,41.48,530161,-46.61,-7.1,10.21,Appalachians
FW08OH004,1,9/1/2015,2008,2008-06-25,OH,Little Walnut Creek,PROB,PLNLOW,TPL,NA,55,55b,5,39.74752967,-82.77872819,5060001,NonUrban,1st,Ohio Region,NA,NA,S,S,T,Intermediate Disturbance,39.74757,82.77873,11657.18302,OWW04440-0192,YES,NA,3.516299963,56.37,1.22262682,12427,1.246495585,0.03,NA,4956.62,NA,76.75,NA,40.91,H,14,NA,693.6,NA,2.79,NA,28.33,NA,20.76,NA,2.113,NA,0.0513,NA,NA,NA,0.00243,R,423,NA,8.44,H,34.2688,NA,4.941,NA,43.95,NA,9.2,NA,6.7,NA,WADEABLE,16.52666667,10.17675775,1.605,0.3017,11.07069951,4.263636364,0.809090909,1.1,1.095767857,0.366780774,149,0.046629394,70.90909091,16.34615385,60.57692308,73.07692308,1.497353348,1.335883933,-1.28925454,-1.450723955,24.66666667,75.33333333,0.669868869,0,0.247727273,0.004545455,0,0.072727273,5.47788e-4,87.43315508,45.05347594,0.19047619,0,0.002272727,0.2,0.215909091,0.425790974,0.197159091,0.558532562,1.265172727,0,0.303045455,0.962127273,WADEABLE,0.962127273,0.641666667,1.605,-0.646066292,-1.082351291,-1.683077715,2 Medi,Medi,-0.766623764,Poor,-0.708501459,Poor,-0.565305641,3.240875584,0.510662359,0.907046063,-0.042370657,0.004482008,-2.348527353,0.00125441,-2.901560369,0.188810504,0.414370681,NRS_OH-10012,S,0,9.964118931,10,10,10,10,10,10,8,87.46,524301,-41.93,-6.58,10.71,Midwest
FW08OH005,1,9/1/2015,2008,2008-06-18,OH,Raccoon Creek,PROB,EHIGH,NAP,NA,61,61c,5,40.06407859,-82.53392123,5040006,NonUrban,4th,Ohio Region,NA,NA,T,T,T,Most Disturbed,40.06405,82.53395,3446.287842,OWW04440-0096,YES,NA,212.7920074,35.3,0.876840255,12428,0.853238023,0.026,NA,4413.02,NA,68.72,NA,24.75,NA,6,NA,573.6,NA,2.7,H,22.01,NA,14.29,NA,3.276,NA,1.74733,NA,NA,NA,0,R,2162,NA,8.45,NA,78.81,NA,7.409,NA,42.36,NA,29.2,NA,21.9,NA,WADEABLE,88.68,36.50567411,17.25,14.2125,42.16367627,22.18181818,1.864545455,2.362727273,2.684799862,0.012759145,673.2,-0.33650528,100,21.3592233,72.81553398,89.32038835,0.629929763,0.307913623,-0.644418903,-0.966435043,7,93,0.475458686,0,0,0,0.122727273,0.354545455,0.002411805,80.11204482,50.53475936,0.472727273,0.129545455,0.068181818,0.670454545,0.915909091,0.671877895,0.512159091,0.278695619,0.386377273,0,0.250009091,0.136368182,WADEABLE,0,0.022268908,17.25,-0.033431652,-0.438248312,-1.247170298,2 Medi,Poor,-1.356487745,Good,-0.072236744,Good,-0.029381615,25.42068107,1.405187182,0.119442147,-0.922842398,0.552262703,-0.257854286,0.002594873,-2.585883866,-0.751678241,-0.150803016,NRS_OH-10009,T,0,0,0,0,0,10,10,10,8,37.5,521201,-42.54,-6.58,10.08,Appalachians
FW08OH006,1,9/1/2015,2009,2009-09-01,OH,Tributary to Huron River,PROB,EHIGH,NAP,NA,83,83a,5,41.29205294,-82.59084942,4100012,Urban,2nd,NA,NA,NA,T,T,S,Most Disturbed,41.29222222,82.59083333,4033.660803,OWW04440-0762,YES,NA,27.22590065,26.37,0.681381606,15570,0.674313222,0.034,NA,4172.86,NA,84.29,NA,49.21,NA,9,NA,714.66,NA,3.02,H,18.57,NA,29.63,NA,3.328,NA,0.43342,NA,NA,NA,0,R,689,NA,8.17,NA,40.6913,NA,10.105,H,75.14,NA,5.3,NA,8.51,NA,WADEABLE,27.46,16.07224879,3.965,1.32315,21.12518351,8.054545455,1.118181818,1.6,1.450745822,0.068755312,149,-0.058607458,77,18.0952381,60.95238095,82.85714286,0.98674067,0.742996753,-0.801604211,-1.045348128,6,94,0.769307484,0,0,0,0.013636364,0.272727273,0.003316315,99.73262032,95.32085561,0.227272727,0.193181818,0.093181818,0.728409091,1.046590909,0.729085359,0.570965909,0.319589032,0.4697,0,0.4697,0,WADEABLE,0,0.12,3.965,0.02390687,-0.548632296,-1.279367358,2 Medi,Poor,-1.084085623,Medi,-0.124883386,Medi,-0.305757928,4.534728577,0.656551298,0.184665102,-0.73361517,0.013194003,-1.879623424,5.37292e-4,-3.269789891,-1.411012253,-0.271727119,NRS_OH-10030,T,0,0,4.199633803,0,0,10,10,10,8,42.75,553161,-51.45,-7.72,10.31,Appalachians
FW08OH007,1,9/1/2015,2008,2008-09-10,OH,Beaver Creek,PROB,EHIGH,NAP,NA,61,61c,5,41.51664843,-81.22317665,4110003,NonUrban,1st,NA,NA,NA,S,S,S,Intermediate Disturbance,41.51665,81.22318,5147.293204,OWW04440-0378,YES,NA,2.720890045,9.48,0.388773715,12437,0.408633947,0.018,R,4154.9,NA,67.79,NA,10.11,NA,10,NA,497.57,NA,1.76,NA,18.05,NA,7.545,NA,1.497,NA,0.03448,NA,NA,NA,0,R,155,H,8.37,NA,12.3413,H,12.732,NA,38.48,NA,0.7,NA,5.6,NA,WADEABLE,34.09774436,21.70911855,2.272222222,0.948222222,22.07205374,3.26,0.32,0.32,1.202927824,0.23683447,149,-1.418836432,83.2,67.36842105,76.84210526,84.21052632,0.571650664,0.845314284,-2.264150717,-1.990487096,0,100,0.647317122,0,0,0.165,0.1225,0.6225,0.004280068,82.64705882,59.41176471,0.08625,0,0.12375,0.13625,0.7175,0.576053276,0.422875,0.464296715,0.866705,0,0.866705,0,WADEABLE,0,0.325925926,2.272222222,-0.138167002,-0.19893947,-2.152302941,2 Medi,Poor,-1.647998963,Poor,-0.273313452,Good,-0.017671049,0.279281423,-0.553957952,0.101708519,-0.992642669,0.024038011,-1.619101473,0.008754147,-2.05778619,-0.17407973,-0.845409633,NRS_OH-10020,S,7.742660563,0,10,10,0,10,10,10,8,72.18,530021,-65.5,-9.96,14.19,Appalachians
FW08OH008,1,9/1/2015,2009,2009-07-14,OH,Tar Run,PROB,EHIGH,SAP,NA,70,70a,5,39.99353843,-80.8663124,5030106,NonUrban,1st,Ohio Region,NA,NA,T,T,T,Most Disturbed,39.99333333,80.86694444,8788.45591,OWW04440-0538,YES,NA,1.737900019,34.43,0.460041316,15571,0.464915299,0.009,R,4028.24,NA,84.14,NA,18.44,NA,16,NA,551.47,NA,1.47,NA,16.43,NA,15.62,NA,2.011,NA,0.16,NA,NA,NA,0,R,274,NA,8.35,NA,39.5988,NA,9.813,H,67.08,NA,4.8,NA,4.03,NA,WADEABLE,6.4,5.564750035,2.01,0.17065,3.211296144,5.436363636,0.481818182,1.509090909,1.021574272,1.44074079,149,1.747493733,40.72727273,2.857142857,20,41.9047619,1.879537157,1.704627043,0.04286669,-0.132043424,64,36,0.501765023,35.23809524,0.009090909,0.013636364,0,0.054545455,2.1481e-4,84.49197861,78.60962567,0.239772727,0.346590909,0.096590909,0.820454545,1.240909091,0.611522083,0.658409091,0.596330275,1.477272727,0.75,1.477272727,0,WADEABLE,0,2.526190476,2.01,0.097225749,-1.190134333,-0.415972931,2 Medi,Good,0.211275115,Good,0.087403176,Poor,-0.914210955,4.227978057,0.626132725,2.444200518,0.388136832,0.001788452,-2.747522674,0.001033907,-2.985518567,-0.623303328,0.729461492,NRS_OH-10027,S,0,4.304403393,5.364781341,10,9.794050343,10,10,10,8,74.33,548791,-49.7,-7.9,13.52,Appalachians
