PUBLICATION_DATE,UID,SAMPLE_TYPE,SITETYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,INDEX_VISIT,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,MMI_BENT,RICH_PT,TOLR_PT,OE_SCORE
4/23/2019,1002706,BETB,PROB,DER9-0903,8/12/2013,2,DE,38.61817,-75.63092,Coastal Plains,N,WSA,1.61,4.38,1.25,2.84,19.48,1.25,0.36,1.09025262
4/23/2019,1002707,BERW,PROB,CAS9-0918,8/12/2013,1,CA,39.90521,-121.0466,Western Mountains,Y,WSA,6.61,10,7.14,3.36,71.23,9.41,6.22,1.224753144
4/23/2019,1002709,BERW,PROB,KYSS-1077,8/13/2013,1,KY,36.68126,-84.70198,Southern Appalachians,Y,WSA,0,0,0,2.32,3.87,0,0,0.108843197
4/23/2019,1002710,BERW,PROB,NYS9-0931,8/13/2013,1,NY,42.90824,-75.4783,Northern Appalachians,Y,WSA,2.09,6.77,8.89,3.59,47.37,2.86,4.22,0.931164682
4/23/2019,1002711,BETB,PROB,NCR9-0901,8/12/2013,1,NC,36.48171,-77.65994,Southern Appalachians,Y,WSA,0,0.07,1.11,0,1.97,0,0,0.156297331
4/23/2019,1002712,BERW,PROB,ILR9-0902,8/13/2013,2,IL,41.48585,-89.84848,Temperate Plains,N,WSA,0.29,3.35,2.5,1.18,30.88,3,8.21,0.480490864
4/23/2019,1002713,BERW,PROB,ARLS-1046,8/13/2013,1,AR,33.99517,-93.38717,Coastal Plains,Y,WSA,4.8,6.57,6.25,5.73,64.97,10,5.63,1.325618406
4/23/2019,1002714,BERW,PROB,TXS9-0934,8/13/2013,1,TX,28.8784,-96.28717,Coastal Plains,Y,WSA,5.05,6.04,2.5,3.64,39.72,1.88,4.72,1.157829964
4/23/2019,1002715,BETB,PROB,OKRM-1004,8/13/2013,1,OK,33.87907,-95.91292,Coastal Plains,Y,WSA,9.31,3.67,5,2.08,50.28,5,5.11,0.906385141
4/23/2019,1002716,BERW,PROB,OKLS-1182,8/13/2013,1,OK,34.75613,-96.38302,Southern Appalachians,Y,WSA,5.51,2.23,0,0,13.12,0,0.13,0.423140798
4/23/2019,1002717,BETB,PROB,MNR9-0918,8/13/2013,1,MN,44.94299,-95.77757,Temperate Plains,Y,WSA,9.96,5.17,1.25,2.35,49.92,6,5.22,0.473031707
4/23/2019,1002718,BETB,PROB,MNRM-1011,8/12/2013,1,MN,44.29199,-94.42179,Temperate Plains,Y,WSA,4.34,2.1,0,1.76,29.9,4,5.74,0.415983113
4/23/2019,1002719,BERW,PROB,MILS-1058,8/13/2013,1,MI,43.91048,-85.82958,Upper Midwest,Y,WSA,6.95,4.58,2.86,6.83,54.65,6.67,4.9,1.09973605
4/23/2019,1002720,BERW,PROB,SDS9-0939,8/13/2013,1,SD,43.07013,-98.8004,Northern Plains,Y,WSA,0.44,4.01,0,8.16,23.4,1.43,0,0.683707785
4/23/2019,1002721,BERW,PROB,VTRS-1002,8/14/2013,1,VT,43.91462,-72.45775,Northern Appalachians,Y,WSA,7.51,4.24,10,6.74,73.33,8.57,6.94,0.912922243
4/23/2019,1002722,BETB,PROB,DERO-1005,8/13/2013,1,DE,38.64932,-75.58961,Coastal Plains,Y,WSA,4.89,0.06,1.25,2.43,14.38,0,0,0.761691627
4/23/2019,1002724,BERW,PROB,ORLS-1097,8/14/2013,1,OR,44.79838,-122.4811,Western Mountains,Y,WSA,5.56,9.92,8.57,5.93,66.05,7.65,2,1.185280484
4/23/2019,1002725,BETB,PROB,NYRO-1058,8/14/2013,1,NY,43.16468,-76.25831,Northern Appalachians,Y,WSA,0.5,4.92,4.44,0,18.02,0.95,0,0.582731338
4/23/2019,1002726,BERW,PROB,WIS9-0927,8/12/2013,2,WI,44.94776,-91.55695,Upper Midwest,N,WSA,0,1.16,2.86,5.42,33.9,2.22,8.68,0.770757736
4/23/2019,1002727,BERW,PROB,WILS-1090,8/13/2013,1,WI,44.94887,-91.12384,Upper Midwest,Y,WSA,3.71,5.42,0,7.04,52.85,6.67,8.87,0.575249114
4/23/2019,1002728,BERW,PROB,KYS9-0923,8/14/2013,1,KY,37.29618,-83.06281,Southern Appalachians,Y,WSA,2.46,0,0,0,7.67,0,2.14,0.397628433
4/23/2019,1002729,BERW,PROB,MISS-1134,8/14/2013,1,MI,44.01722,-85.75155,Upper Midwest,Y,WSA,0,5.42,0,5.76,28.12,1.11,4.58,0.814597745
4/23/2019,1002730,BERW,PROB,ARS9-0944,8/14/2013,2,AR,34.06488091,-93.44225956,Southern Appalachians,N,WSA,7.93,7.12,6.67,3.87,49.32,4,0,0.8202674
4/23/2019,1002732,BERW,PROB,NES9-0921,8/14/2013,2,NE,42.8028,-100.5568,Northern Plains,N,WSA,3.76,8.93,6,6.98,70.27,8.57,7.92,1.087186618
4/23/2019,1002733,BERW,HAND,VARF-0005,8/14/2013,1,VA,37.83979,-80.12245,Southern Appalachians,Y,WSA,9.99,1.15,1.11,6.63,54.88,4.5,9.55,0.712198468
4/23/2019,1002739,BETB,PROB,MTRO-1062,8/14/2013,1,MT,45.56153,-107.4351,Northern Plains,Y,WSA,9.28,9.7,10,10,98.3,10,10,1.046342553
4/23/2019,1002740,BETB,PROB,TXRM-1010,8/14/2013,1,TX,28.89089,-97.13556,Coastal Plains,Y,WSA,0,0,5,2.43,31.45,5.62,5.82,1.175261284
4/23/2019,1002741,BERW,PROB,MNLS-1094,8/14/2013,1,MN,44.66968,-94.45606,Temperate Plains,Y,WSA,0.79,0,0,0.59,3.97,1,0,0.434355535
4/23/2019,1002742,BERW,PROB,NYSS-1238,8/15/2013,1,NY,43.12556,-75.58383,Northern Appalachians,Y,WSA,0.4,3.67,3.33,1.37,18.8,0.48,2.03,0.384078524
4/23/2019,1002743,BERW,PROB,VTRS-1003,8/15/2013,1,VT,44.21852,-72.26004,Northern Appalachians,Y,WSA,7.21,3.06,5.56,6.57,60.85,7.62,6.49,1.228372059
4/23/2019,1002744,BERW,PROB,WASS-1145,8/14/2013,1,WA,47.09155,-120.5538,Xeric,Y,WSA,4.8,9.33,8.57,6.84,72.72,9.41,4.68,1.341944279
4/23/2019,1002745,BERW,HAND,ILRF-0002,8/15/2013,1,IL,39.26608,-87.69995,Temperate Plains,Y,WSA,5.43,7.95,3.75,4.71,61.3,6,8.94,0.676842063
4/23/2019,1002746,BETB,PROB,KYLS-1054,8/15/2013,1,KY,37.5641,-82.45177,Southern Appalachians,Y,WSA,2.21,0,0,0,4.53,0,0.51,0.283447885
4/23/2019,1002747,BERW,PROB,CAS9-0927,8/13/2013,1,CA,40.07704,-121.5625,Western Mountains,Y,WSA,5.9,6.94,7.14,6.15,68.78,8.82,6.32,0.864245147
4/23/2019,1002748,BERW,PROB,CAS9-0916,8/14/2013,2,CA,39.46674,-120.9644,Western Mountains,N,WSA,5.11,10,10,4.25,71.9,8.82,4.96,0.88608671
4/23/2019,1002749,BERW,PROB,MNR9-0910,8/15/2013,1,MN,44.85127,-93.98283,Upper Midwest,Y,WSA,7.6,2.97,0,0.41,33,5.56,3.26,1.130935229
4/23/2019,1002750,BERW,PROB,ORS9-0932,8/15/2013,2,OR,45.21177,-121.8471,Western Mountains,N,WSA,7.96,5.28,7.14,4.5,63.22,8.82,4.23,1.114078795
4/23/2019,1002751,BERW,PROB,NHSS-1068,8/15/2013,1,NH,43.68735,-71.61899,Northern Appalachians,Y,WSA,5.76,3.97,2.22,6.01,50.1,6.19,5.91,1.028280402
4/23/2019,1002752,BERW,PROB,KYLS-1053,8/16/2013,1,KY,37.04282,-84.04663,Southern Appalachians,Y,WSA,1.26,6.04,5.56,0,21.43,0,0,0.611481722
4/23/2019,1002753,BETB,PROB,NYRO-1057,8/18/2013,1,NY,42.76741,-77.83879,Northern Appalachians,Y,WSA,5.1,10,10,2.34,62.52,6.19,3.88,1.04584751
4/23/2019,1002754,BERW,PROB,KYSS-1078,8/18/2013,1,KY,36.76687,-89.08165,Coastal Plains,Y,WSA,9.64,0,0,7.05,35.85,0,4.82,0.221799114
4/23/2019,1002755,BERW,PROB,DESS-1090,8/19/2013,1,DE,39.19811,-75.57552,Coastal Plains,Y,WSA,2.49,6.8,3.75,2.35,33.83,0.62,4.29,1.063186795
4/23/2019,1002756,BERW,PROB,NYSS-1237,8/19/2013,1,NY,43.24839,-78.23876,Northern Appalachians,Y,WSA,1.39,4.89,4.44,3.54,35.08,1.43,5.36,0.741155831
4/23/2019,1002757,BETB,PROB,PARM-1006,8/19/2013,1,PA,41.38492,-75.80537,Northern Appalachians,Y,WSA,6.76,9.47,6.67,3.24,69.47,8.57,6.97,1.040425533
4/23/2019,1002758,BERW,PROB,KYS9-0926,8/19/2013,1,KY,38.82073,-84.70514,Southern Appalachians,Y,WSA,1.98,4.1,1.11,0,11.98,0,0,0.336926843
4/23/2019,1002759,BETB,PROB,OHR9-0905,8/19/2013,1,OH,39.46603,-81.48059,Southern Appalachians,Y,WSA,0,0,0,0,0,0,0,0.155087223
4/23/2019,1002760,BERW,PROB,MTS9-0923,8/19/2013,2,MT,45.83769,-110.0458,Northern Plains,N,WSA,4.98,8.88,6,8.01,68.88,4.29,9.17,1.157026972
4/23/2019,1002761,BERW,PROB,MILS-1060,8/19/2013,1,MI,46.71457,-87.84176,Upper Midwest,Y,WSA,4.23,8.65,2.86,6.38,64.12,7.78,8.57,1.375770234
4/23/2019,1002762,BERW,PROB,OKS9-0932,8/19/2013,2,OK,35.74931,-97.13433,Southern Plains,N,WSA,3.1,6.82,1.43,5.48,34.88,2.67,1.43,0.926525806
4/23/2019,1002763,BERW,PROB,KSS9-0938,8/19/2013,1,KS,39.55417,-99.74415,Southern Plains,Y,WSA,0.87,6.73,2.86,0.13,18.77,0.67,0,0.753418587
4/23/2019,1002764,BERW,PROB,IAS9-0918,8/19/2013,2,IA,40.87373,-95.5977,Temperate Plains,N,WSA,0,3.64,1.25,1.76,26.42,0,9.2,0.410137459
4/23/2019,1002765,BERW,PROB,SDS9-0937,8/19/2013,1,SD,43.24112,-99.18716,Northern Plains,Y,WSA,1.87,7.56,4,6.46,45.17,4.29,2.92,0.88806684
4/23/2019,1002766,BERW,PROB,MIS9-0937,8/20/2013,1,MI,46.78712,-88.7409,Upper Midwest,Y,WSA,4.41,3.16,2.86,7.86,46.77,3.33,6.44,1.291647521
4/23/2019,1002767,BETB,PROB,OHR9-0902,8/20/2013,1,OH,40.26612,-81.87411,Southern Appalachians,Y,WSA,5.96,5.11,1.11,0,27.52,1,3.33,0.538037651
4/23/2019,1002768,BERW,PROB,NYLS-1118,8/20/2013,1,NY,42.97868,-77.5953,Northern Appalachians,Y,WSA,5.1,7.25,10,5.94,63.05,6.19,3.35,1.013626846
4/23/2019,1002769,BETB,HAND,MORF-0007,8/20/2013,1,MO,36.79537,-91.334,Southern Appalachians,Y,WSA,6.29,3.88,4.44,9.28,46.48,4,0,0.664613656
4/23/2019,1002770,BERW,PROB,MTS9-0944,8/20/2013,1,MT,45.9935,-110.7353,Northern Plains,Y,WSA,6.39,6.09,10,6.46,64.12,2.86,6.67,1.273379567
4/23/2019,1002771,BERW,PROB,MNLS-1097,8/19/2013,1,MN,44.24285,-93.62669,Upper Midwest,Y,WSA,5.5,1.94,2.86,3.73,23.38,0,0,0.832650435
4/23/2019,1002772,BERW,PROB,MNS9-0927,8/20/2013,2,MN,43.76482,-94.04071,Temperate Plains,N,WSA,1.8,7.73,3.75,3.53,34.07,2,1.63,1.514689541
4/23/2019,1002773,BERW,PROB,KSRS-1338,8/20/2013,1,KS,39.89553,-98.19393,Southern Plains,Y,WSA,0.25,7.35,5.71,7.41,34.53,0,0,0.814290062
4/23/2019,1002774,BETB,PROB,OKRM-1001,8/20/2013,1,OK,33.78372,-96.17145,Coastal Plains,Y,WSA,6.23,6.33,5,2.64,49.3,3.75,5.63,1.032898511
4/23/2019,1002775,BERW,PROB,ORS9-0933,8/20/2013,1,OR,43.61499,-122.7665,Western Mountains,Y,WSA,7.32,8.84,8.57,5.64,79.63,10,7.41,1.173327557
4/23/2019,1002776,BERW,PROB,SDSS-1186,8/20/2013,1,SD,44.68489,-98.29677,Temperate Plains,Y,WSA,4.69,1.08,0,1.18,15.15,1,1.14,0.477684655
4/23/2019,1002777,BETB,PROB,TXRO-1074,8/20/2013,1,TX,30.83924,-96.72312,Coastal Plains,Y,WSA,7.19,5.92,7.5,2.64,65.18,8.12,7.74,0.843212082
4/23/2019,1002778,BERW,PROB,WILS-1087,8/19/2013,1,WI,43.92827,-89.90295,Upper Midwest,Y,WSA,0,2.45,0,2.57,22,0,8.18,0.755631378
4/23/2019,1002779,BERW,PROB,WIS9-0924,8/20/2013,1,WI,44.219,-90.21632,Upper Midwest,Y,WSA,0,0,0,0.54,2.28,0,0.83,0.151865097
4/23/2019,1002781,BERW,PROB,NHSS-1067,8/20/2013,1,NH,42.75674,-72.46335,Northern Appalachians,Y,WSA,6.34,5.01,4.44,7.05,58.52,7.14,5.13,0.863895441
4/23/2019,1002782,BETB,HAND,MORF-0003,8/21/2013,1,MO,37.14883,-91.44888,Southern Appalachians,Y,WSA,8.96,6.4,4.44,6.08,53.98,5,1.51,0.999457716
4/23/2019,1002783,BERW,PROB,DES9-0908,8/21/2013,1,DE,39.20764,-75.74853,Coastal Plains,Y,WSA,2.21,8.99,3.75,3.52,42,0.62,6.11,1.274385232
4/23/2019,1002784,BETB,PROB,NYR9-0915,8/21/2013,1,NY,42.85984,-77.84331,Northern Appalachians,Y,WSA,0,0,0,2.38,10.37,0,3.84,0.232816075
4/23/2019,1002785,BERW,PROB,WYS9-0932,8/21/2013,1,WY,42.54689,-109.1164,Xeric,Y,WSA,4.08,5.47,7.14,5.13,47.83,4.71,2.17,0.640988491
4/23/2019,1002786,BERW,PROB,WYRO-1038,8/20/2013,1,WY,42.50246,-108.2566,Xeric,Y,WSA,7.04,2.99,7.14,4.34,43.7,4.71,0,0.711666006
4/23/2019,1002787,BERW,PROB,WAS9-0915,8/20/2013,1,WA,46.13171,-121.5873,Western Mountains,Y,WSA,6.56,0,5.71,3.72,34.93,2.35,2.62,0.907445307
4/23/2019,1002788,BERW,PROB,PAR9-0903,8/21/2013,1,PA,41.92258,-77.12923,Northern Appalachians,Y,WSA,5.36,1.15,0,3.04,29.57,4.29,3.9,0.728827087
4/23/2019,1002789,BERW,HAND,OKRF-0001,8/20/2013,1,OK,34.24831,-96.72079,Southern Plains,Y,WSA,2.76,6.59,4.29,3.57,34.23,3.33,0,0.873184571
4/23/2019,1002790,BERW,PROB,MIS9-0932,8/21/2013,1,MI,46.05777,-87.24736,Upper Midwest,Y,WSA,3.27,5.35,0,0.63,27.5,3.33,3.92,0.676518723
4/23/2019,1002791,BETB,PROB,OHR9-0903,8/21/2013,1,OH,40.58128,-81.39514,Southern Appalachians,Y,WSA,7.73,4.17,5.56,2.32,36.92,2,0.37,0.919061361
4/23/2019,1002792,BETB,PROB,IDRM-1013,8/21/2013,1,ID,44.38713,-114.2643,Western Mountains,Y,WSA,4.57,9.5,10,4.68,60.67,7.65,0,1.064586675
4/23/2019,1002793,BERW,PROB,ORSS-1168,8/21/2013,1,OR,42.85641,-123.1434,Western Mountains,Y,WSA,6.46,8.47,4.29,1.19,62.1,10,6.85,1.008910332
4/23/2019,1002794,BERW,PROB,KSS9-0936,8/21/2013,1,KS,39.28797,-97.41126,Southern Plains,Y,WSA,1.02,7.63,0,4.84,29.47,1.33,2.86,1.400142614
4/23/2019,1002795,BERW,PROB,MTS9-0946,8/21/2013,1,MT,46.32795,-110.6049,Northern Plains,Y,WSA,7.68,10,10,8.52,93.67,10,10,1.475933729
4/23/2019,1002796,BERW,PROB,WILS-1088,8/21/2013,1,WI,42.72299,-88.31107,Temperate Plains,Y,WSA,4.14,8.86,7.5,7.65,71.92,5,10,0.962667269
4/23/2019,1002801,BERW,PROB,TXLS-1123,8/21/2013,1,TX,31.12623,-96.24693,Coastal Plains,Y,WSA,7.01,7.75,2.5,1.41,48.28,6.25,4.05,1.171722192
4/23/2019,1002829,BERW,PROB,SDR9-0904,8/21/2013,1,SD,45.00144,-98.63766,Temperate Plains,Y,WSA,0.92,7.44,2.5,1.76,24,1,0.78,0.832228478
4/23/2019,1002836,BERW,PROB,CTS9-0916,8/21/2013,2,CT,41.38092,-72.78025,Northern Appalachians,N,WSA,5.74,3.98,4.44,7.58,59.48,4.76,9.19,0.922540649
4/23/2019,1002837,BERW,PROB,ARS9-0949,8/22/2013,1,AR,36.11488648,-91.96699076,Southern Appalachians,Y,WSA,3.34,7.12,3.33,5.49,34.63,1.5,0,0.976187198
4/23/2019,1002838,BERW,PROB,ARS9-0950,8/21/2013,1,AR,35.51270345,-91.61686914,Southern Appalachians,Y,WSA,3.55,1.22,0,0,7.95,0,0,0.281620437
4/23/2019,1002840,BETB,HAND,MORF-0008,8/22/2013,1,MO,36.86549,-92.45706,Southern Appalachians,Y,WSA,4.98,10,6.67,5.31,58.62,6,2.21,1.483233145
4/23/2019,1002841,BERW,PROB,MTSS-1292,8/22/2013,1,MT,46.07532,-110.0509,Northern Plains,Y,WSA,4.82,10,8,7.72,78.77,7.14,9.58,1.562832508
4/23/2019,1002842,BERW,PROB,PARO-1050,8/22/2013,1,PA,41.45998,-77.5098,Northern Appalachians,Y,WSA,5.66,6.14,7.78,4.43,58.18,7.14,3.76,1.102832045
4/23/2019,1002843,BETB,PROB,IDR9-0913,8/22/2013,1,ID,44.42427,-114.235,Western Mountains,Y,WSA,4.84,8.59,10,4.81,66.03,5.88,5.5,0.889881679
4/23/2019,1002844,BERW,PROB,NYS9-0927,8/22/2013,1,NY,42.67849,-77.70648,Northern Appalachians,Y,WSA,2.26,7.94,2.22,0,26.25,3.33,0,0.604110204
4/23/2019,1002845,BERW,PROB,ORSS-1173,8/19/2013,1,OR,43.841,-122.8208,Western Mountains,Y,WSA,6.63,7.83,7.14,6.38,73.98,10,6.41,0.899703333
4/23/2019,1002846,BERW,PROB,MISS-1137,8/22/2013,1,MI,45.84948,-87.11052,Upper Midwest,Y,WSA,4.09,7.23,1.43,5.32,51.8,7.78,5.23,1.239689807
4/23/2019,1002847,BETB,PROB,KYR9-0905,8/22/2013,2,KY,37.29116,-85.59289,Southern Appalachians,N,WSA,1.26,2.23,2.22,0,9.52,0,0,0.33116632
4/23/2019,1002854,BERW,PROB,CAS9-0919,8/22/2013,1,CA,38.27113,-119.3317,Xeric,Y,WSA,9.08,1.74,4.29,5.87,56.37,7.65,5.19,0.75004356
4/23/2019,1002855,BERW,PROB,CAS9-0924,8/21/2013,1,CA,37.56388,-118.7548,Xeric,Y,WSA,8.98,8.15,8.57,6.84,82.7,10,7.08,0.947680771
4/23/2019,1002856,BERW,PROB,WISS-1166,8/22/2013,1,WI,42.95101,-90.349,Upper Midwest,Y,WSA,0,0,0,6.48,27.47,0,10,0.146498375
4/23/2019,1002857,BERW,PROB,MNR9-0903,8/21/2013,1,MN,43.7194,-95.04622,Temperate Plains,Y,WSA,2.34,5.91,1.25,5.88,44.95,7,4.59,0.865630047
4/23/2019,1002858,BERW,PROB,NYSS-1253,8/23/2013,1,NY,42.60283,-78.19505,Northern Appalachians,Y,WSA,1.76,7.57,7.78,0.82,38.75,2.86,2.46,0.62357747
4/23/2019,1002859,BERW,PROB,WAS9-0925,8/22/2013,1,WA,47.06727,-123.8236,Western Mountains,Y,WSA,1.31,5.48,5.71,1.91,26.95,1.76,0,0.817328336
4/23/2019,1002860,BERW,PROB,KYS9-0925,8/23/2013,2,KY,37.25037,-87.24123,Temperate Plains,N,WSA,0.04,2.5,2.5,0.59,10.57,0,0.71,0.713500384
4/23/2019,1002861,BERW,PROB,MTSS-1265,8/21/2013,1,MT,48.94596,-114.0254,Western Mountains,Y,WSA,2.09,8.74,2.86,0.84,34.23,2.35,3.66,0.891948344
4/23/2019,1002862,BETB,PROB,UTR9-0901,8/20/2013,2,UT,37.22372,-109.2087,Xeric,N,WSA,4.51,7.52,2.86,3.9,42.75,2.94,3.92,0.553646895
4/23/2019,1002863,BETB,PROB,UTRM-1009,8/21/2013,1,UT,37.25537,-109.6218,Xeric,Y,WSA,4.33,6.43,0,8.09,49.43,3.53,7.28,0.706280141
4/23/2019,1002864,BETB,PROB,NCSS-1081,8/23/2013,1,NC,35.79718,-76.63771,Coastal Plains,Y,WSA,8.75,5.09,2.5,2.08,36.2,1.25,2.05,0.821741101
4/23/2019,1002865,BERW,PROB,KYS9-0921,8/25/2013,1,KY,36.93503,-85.77766,Southern Appalachians,Y,WSA,1.26,4.53,2.22,5.16,23.62,1,0,1.177197516
4/23/2019,1002866,BERW,PROB,NYS9-0923,8/25/2013,2,NY,42.93689,-76.61918,Northern Appalachians,N,WSA,0,0,0,0,0,0,0,0.194787504
4/23/2019,1002867,BERW,PROB,WYSS-1197,8/25/2013,1,WY,44.35518,-110.514,Western Mountains,Y,WSA,0,0,1.43,0,5,0,1.57,7.87E-02
4/23/2019,1002868,BERW,PROB,NYS9-0924,8/26/2013,2,NY,43.00711,-76.68105,Northern Appalachians,N,WSA,2.04,0,3.33,4,18.92,1.43,0.55,0.623095447
4/23/2019,1002869,BERW,PROB,WYS9-0927,8/23/2013,1,WY,42.81299,-110.689,Western Mountains,Y,WSA,5.07,6.18,7.14,5.7,53.25,5.88,1.98,1.198106483
4/23/2019,1002870,BERW,PROB,WYLS-1091,8/22/2013,1,WY,42.93435,-110.7209,Western Mountains,Y,WSA,7.42,4.63,8.57,9.76,70.25,7.06,4.71,1.158204149
4/23/2019,1002871,BERW,PROB,PAS9-0917,8/26/2013,1,PA,40.92973,-78.26005,Southern Appalachians,Y,WSA,0,2.52,0,7.89,19.73,0,1.43,0.368278859
4/23/2019,1002872,BETB,PROB,ORR9-0912,8/26/2013,2,OR,45.48478,-122.9599,Western Mountains,N,WSA,0,0.18,2.86,0.7,6.23,0,0,0.318610726
4/23/2019,1002873,BETB,PROB,PARO-1052,8/26/2013,1,PA,40.78034,-80.32113,Southern Appalachians,Y,WSA,0.98,0,0,8.03,15.02,0,0,0.315718211
4/23/2019,1002874,BERW,PROB,KSRS-1301,8/26/2013,1,KS,39.13624,-96.78261,Temperate Plains,Y,WSA,0.28,6.36,2.5,1.76,20.88,0,1.63,0.981506578
4/23/2019,1002875,BETB,PROB,KYRO-1032,8/26/2013,1,KY,36.92339,-89.00926,Coastal Plains,Y,WSA,8.84,1.24,2.5,0,31.08,1.25,4.82,0.108737396
4/23/2019,1002876,BERW,PROB,WIS9-0926,8/26/2013,1,WI,44.25218,-90.76171,Upper Midwest,Y,WSA,0.51,4.52,7.14,1.7,44.22,4.44,8.22,0.390906359
4/23/2019,1002877,BETB,PROB,IDRO-1050,8/26/2013,1,ID,43.93061,-116.1794,Western Mountains,Y,WSA,0.73,9.43,10,2.34,43.8,2.35,1.43,1.104058544
4/23/2019,1002878,BETB,PROB,CAR9-0903,8/26/2013,1,CA,38.81627,-123.0112,Xeric,Y,WSA,0,4.95,10,2.4,34.4,2.35,0.94,0.708903551
4/23/2019,1002879,BETB,PROB,PAR9-0905,8/27/2013,1,PA,40.93107,-80.37396,Northern Appalachians,Y,WSA,2.82,4.87,5.56,2.38,34.02,2.86,1.92,0.985837726
4/23/2019,1002880,BETB,PROB,VAR9-0911,8/27/2013,1,VA,37.12219,-79.35359,Southern Appalachians,Y,WSA,3.7,8.85,5.56,6.03,55.42,4.5,4.61,0.928099738
4/23/2019,1002881,BERW,PROB,WYLS-1087,8/27/2013,1,WY,43.1383,-110.3885,Western Mountains,Y,WSA,2.95,7.03,2.86,6.02,37.32,3.53,0,1.119869892
4/23/2019,1002882,BERW,PROB,WYLS-1094,8/26/2013,1,WY,43.55855,-110.2491,Western Mountains,Y,WSA,5.49,6.74,4.29,3.05,45.1,5.29,2.2,0.856768793
4/23/2019,1002883,BETB,PROB,ARR9-0909,8/27/2013,1,AR,35.5326437,-90.44201227,Coastal Plains,Y,WSA,8.07,6.69,5,1.67,47.82,3.12,4.14,0.851295366
4/23/2019,1002884,BERW,PROB,MTS9-0931,8/27/2013,1,MT,46.1589,-112.9051,Western Mountains,Y,WSA,4.54,4.88,5.71,5.93,54.22,6.47,5,1.132121822
4/23/2019,1002885,BETB,PROB,TXR9-0917,8/27/2013,1,TX,28.72577,-99.81584,Southern Plains,Y,WSA,2.45,6.3,2.86,2.27,23.13,0,0,0.674138233
4/23/2019,1002886,BERW,PROB,PAR9-0908,8/27/2013,1,PA,41.02419,-80.16323,Northern Appalachians,Y,WSA,5.11,6.25,4.44,4.07,53.72,5.71,6.65,1.202348625
4/23/2019,1002887,BERW,PROB,CAS9-0917,8/27/2013,1,CA,40.219,-121.9974,Xeric,Y,WSA,4.49,7.2,8.57,6.31,71.42,10,6.28,0.839751828
4/23/2019,1002888,BERW,PROB,SDR9-0907,8/27/2013,1,SD,43.42244,-103.9918,Northern Plains,Y,WSA,6.39,3.81,4,6.46,39.9,2.86,0.42,0.779844645
4/23/2019,1002903,BETB,PROB,IDR9-0904,8/23/2013,1,ID,45.36948,-114.2899,Western Mountains,Y,WSA,6.07,0.95,10,4.33,49.4,5.29,3,1.048370212
4/23/2019,1002904,BETB,PROB,IDRM-1009,8/24/2013,1,ID,44.68544,-114.0657,Western Mountains,Y,WSA,5.36,1.34,10,3.59,38.72,2.94,0,0.832673177
4/23/2019,1002905,BETB,PROB,IDRM-1021,8/23/2013,1,ID,45.3167,-114.4641,Western Mountains,Y,WSA,4.36,3.69,10,5.08,50.85,4.71,2.67,1.046649102
4/23/2019,1002906,BETB,PROB,IDRM-1024,8/27/2013,1,ID,43.86404,-116.9933,Xeric,Y,WSA,0,5.42,5.71,1.39,27.12,2.35,1.4,0.518382229
4/23/2019,1002907,BETB,PROB,IDRM-1002,8/24/2013,1,ID,45.18622,-113.8928,Western Mountains,Y,WSA,4.55,2.83,8.57,4.26,41.33,3.53,1.06,0.843018124
4/23/2019,1002908,BETB,PROB,PAR9-0902,8/28/2013,2,PA,41.47516,-79.51793,Northern Appalachians,N,WSA,2.06,2.95,5.56,0,25.85,1.9,3.04,0.513927479
4/23/2019,1002909,BETB,PROB,NHR9-0902,8/27/2013,2,NH,43.06807,-72.4487,Northern Appalachians,N,WSA,4.38,3.06,4.44,2.49,33.05,3.81,1.65,0.706944571
4/23/2019,1002921,BERW,PROB,KSRS-1317,8/27/2013,1,KS,39.55767,-97.21205,Southern Plains,Y,WSA,3.16,9.1,5.71,4.19,52.97,5.33,4.29,1.343499749
4/23/2019,1002922,BERW,PROB,KSRS-1313,8/27/2013,1,KS,39.01663,-97.48087,Southern Plains,Y,WSA,1.65,3.98,5.71,6.25,34.87,3.33,0,0.94856992
4/23/2019,1002923,BERW,PROB,GAS9-0914,8/28/2013,2,GA,34.06955,-84.53635,Southern Appalachians,N,WSA,3.55,6.91,5.56,2.11,41.45,3,3.74,0.645511139
4/23/2019,1002924,BERW,PROB,GAS9-0925,8/27/2013,2,GA,32.97839,-84.87332,Southern Appalachians,N,WSA,1.68,7.05,1.11,2.97,28.27,1.5,2.65,0.703949998
4/23/2019,1002925,BETB,PROB,KYR9-0907,8/28/2013,1,KY,37.23007,-84.24396,Southern Appalachians,Y,WSA,8.85,8.92,7.78,4.73,68.98,7.5,3.61,1.289172643
4/23/2019,1002926,BETB,PROB,MNRO-1051,8/27/2013,1,MN,44.23643,-92.3252,Upper Midwest,Y,WSA,5.44,8.26,1.43,5.63,45.75,3.89,2.8,1.139547932
4/23/2019,1002927,BERW,PROB,MIS9-0935,8/28/2013,1,MI,42.61669,-85.7282,Upper Midwest,Y,WSA,2.01,2.52,0,2.89,12.37,0,0,1.111335216
