SITE_ID,VISIT_NO,YEAR,ECOWSA9_2015,COMID,UID,REALM,prk3RRT_NRSA1314,SITE,CONPATTERN,W1_HAG,W1_HALL,W1_HNOAG,W1H_CROP,DATE_COL,STATE,VALXSITE,LAT_DD83,LON_DD83,GREAT_RIVER,XSLOPE_use,XWIDTH_use,Lpt01_XCMGW,Lpt01_XFC_NAT,LRBS_use,RDIST_COND,LRBS_Cond_use,LOE_RBS_use,LXCMGW_Cond_use,LOE_XCMGW_use,LXFC_NAT_Cond_use,LOE_XFC_NAT_use,Qbkf_cl,LQbkf_cl,Qbkf_kmcl,LQbkf_kmcl,QLow_cl,LQLow_cl,QLow_kmcl,LQLow_kmcl,LOE_QLow_cl,LOE_Qbkf_cl
FW08IL007,1,2009,TPL,13770194,14890,WADEABLE,S,14890,SINGLE,0.166672727,0.507581818,0.340909091,0.166672727,8/25/2009,IL,WADEABLE,39.73852257,-88.66761905,,0.152314815,5.095,-0.165752748,-0.396954096,-2.446443722,2 Medi,Poor,-1.624117481,Good,-0.173900504,Good,0.296517072,3.597544931,0.556006227,0.036418959,-1.438672468,0.052970407,-1.275966693,0.000536234,-3.270645387,-0.360480224,-0.351499475
FW08IL008,1,2009,TPL,13451574,15118,WADEABLE,T,15118,SINGLE,1,1,0,1,9/29/2009,IL,WADEABLE,41.02389567,-87.66814635,,0.006666667,1.252222222,-1.586547824,-2,-1.300037997,2 Medi,Medi,-1.233612789,Poor,-1.609292688,Poor,-1.492177895,,,,,,,,,,
FW08IL009,1,2009,TPL,3601254,14059,BOATABLE,T,14059,SINGLE,0,0,0,0,6/23/2009,IL,BOATABLE,39.20864658,-90.59291944,,0.003048,249.1818182,-0.233688572,-0.077133055,-2.26316293,1 Low,Poor,-2.133150803,Medi,-0.151198572,Good,0.364221726,849.6528771,2.929241532,0.011899093,-1.924486145,701.0043533,2.845720715,0.009817322,-2.008006962,0.544777078,0.412948968
FW08IL009,2,2009,TPL,3601254,14060,BOATABLE,S,14060,SINGLE,0,0,0,0,8/10/2009,IL,BOATABLE,39.20864658,-90.59291944,,0.003048,237.6363636,-0.334035451,-0.534887652,-1.065162023,1 Low,Medi,-0.935149896,Medi,-0.251545451,Good,-0.093532872,967.4678134,2.985636525,0.01354905,-1.868091152,385.6689067,2.586214627,0.005401159,-2.26751305,0.28527099,0.469343962
FW08IL010,1,2009,TPL,13566290,14891,WADEABLE,T,14891,SINGLE,1.5,1.969704545,0.469704545,1.5,8/23/2009,IL,WADEABLE,39.41045944,-89.13140485,,0.01,2.7,-1.016086822,-0.232844134,-1.633037113,3 High,Poor,-1.357878714,Poor,-1.01752321,Good,0.380290736,0.653397695,-0.184822402,0.057129166,-1.243142117,0.026158464,-1.582387754,0.002287139,-2.64070747,0.386502566,-0.565438906
FW08IL011,1,2008,TPL,10968697,11107,BOATABLE,S,11107,SINGLE,0.636395455,1.424277273,0.787881818,0.636395455,9/24/2008,IL,PARBYBOAT,41.48585196,-89.84847663,,0.013619303,34.21818182,-0.620612065,0.021752952,-2.024036475,2 Medi,Poor,-2.445831591,Poor,-0.538122065,Good,0.315403459,13.96928067,1.145174043,0.009928214,-2.003128851,7.178598115,0.856039641,0.005101956,-2.292263254,0.473698884,-0.411475996
FW08IL011,2,2008,TPL,10968697,11108,BOATABLE,S,11108,SINGLE,1,1.111114286,0.111114286,1,10/7/2008,IL,BOATABLE,41.48585196,-89.84847663,,0.013619303,36,-0.592686366,-0.976934698,-1.431394923,2 Medi,Medi,-1.853190039,Poor,-0.510196366,Poor,-0.683284191,105.0669603,2.021466168,0.074672944,-1.126836727,1.205627859,0.081213275,0.000856861,-3.06708962,-0.301127481,0.464816129
FW08IL012,1,2009,CPL,5092710,14063,BOATABLE,S,14063,SINGLE,0,0.340909091,0.340909091,0,8/12/2009,IL,BOATABLE,37.0001081,-89.26342224,X,0.009077183,531.7272727,-1.774220952,-0.243087403,-2.002240214,2 Medi,Medi,-1.078190214,Poor,-1.647311417,Good,0.327392597,13428.83504,4.128038339,0.007587427,-2.119905468,5438.725338,3.735497127,0.003072935,-2.51244668,0.453889407,0.439047825
FW08IL013,1,2009,TPL,6966811,14064,BOATABLE,S,14064,SINGLE,0,2.492436364,2.492436364,0,8/9/2009,IL,BOATABLE,40.47668883,-91.36703585,X,0.012192,1456.545455,-0.447829733,-0.236231784,-1.681076725,3 High,Medi,-1.346208173,Poor,-0.365339733,Good,0.317091371,9724.968682,3.987888211,0.031697704,-1.498972193,9393.947137,3.972848112,0.030618768,-1.514012292,0.959630157,1.115331862
FW08IL017,1,2008,TPL,13584484,11109,BOATABLE,S,11109,SINGLE,0.045454545,0.075759091,0.030304545,0,10/8/2008,IL,BOATABLE,40.78505884,-90.13890701,,0.025137877,30.72727273,-0.144590987,-1.256062854,-0.247945266,1 Low,Good,-0.602694838,Good,-0.062100987,Poor,-0.951241282,165.4716397,2.21872357,0.072980795,-1.136791413,2.251040768,0.35238336,0.000992815,-3.003131623,-0.263070996,0.545475289
FW08IL018,1,2008,TPL,13438255,11117,BOATABLE,S,11117,SINGLE,0,1.127,1.127,0,9/28/2008,IL,BOATABLE,41.15196235,-87.91418346,,0.036289572,122.9090909,0.025793344,-0.148741651,2.67832775,2 Medi,Good,2.557014185,Good,0.108283344,Good,0.209905784,46.75821128,1.669857889,0.003916351,-2.407118361,46.75821128,1.669857889,0.003916351,-2.407118361,0.242759608,-0.409356647
FW08IL020,1,2009,TPL,13565216,14893,WADEABLE,T,14893,SINGLE,0.575786364,0.71215,0.136363636,0.575786364,8/24/2009,IL,WADEABLE,39.54832515,-89.43360292,,0,7.575,-0.155748813,-0.515053408,0.485770508,2 Medi,Good,-0.217512155,Good,-0.157697893,Good,0.149874558,0,,0,,0,,0,,,
FW08IL021,1,2009,TPL,13772620,14894,WADEABLE,S,14894,SINGLE,0.523835714,1.372741758,0.848906044,0.380971429,8/22/2009,IL,PARBYWADE,39.21621889,-89.02055721,,0.005892256,10.85,-0.157569079,-0.435164917,-0.964484332,2 Medi,Medi,-0.796018115,Good,-0.16927581,Good,0.304222667,1.403299169,0.147150268,0.005523552,-2.257781581,0.109246967,-0.961590611,0.000430009,-3.36652246,-0.507638941,-0.991204884
FW08IL022,1,2008,TPL,10603828,11114,BOATABLE,S,11114,SINGLE,0.136363636,1.651536364,1.515172727,0.045454545,9/28/2008,IL,BOATABLE,41.90001688,-89.4821499,,0.006266961,198.4545455,-0.156455788,-0.831877671,-0.565163371,3 High,Good,-0.599113098,Good,-0.073965788,Medi,-0.401280064,137.7435588,2.139071299,0.00619565,-2.207913103,108.7628995,2.036480777,0.004892112,-2.310503625,0.305623325,-0.092076824
FW08IL023,1,2009,TPL,10338064,13205,WADEABLE,T,13205,SINGLE,1,1.6591,0.6591,1,6/17/2009,IL,WADEABLE,39.34781178,-88.05272107,,0.003,3.24,-1.516347885,-0.534887652,-0.360965817,3 High,Good,-0.373491164,Poor,-1.534355199,Good,0.04601214,0.089748357,-1.046973491,0.017234773,-1.76359443,0.002996204,-2.523428569,0.000575374,-3.240049508,-0.170127125,-1.235316093
FW08IL024,1,2008,TPL,13785746,11118,BOATABLE,S,11118,SINGLE,0,0.537890909,0.537890909,0,9/13/2008,IL,BOATABLE,37.85241965,-89.19182797,,,16.36363636,0.037698073,-0.650457577,,2 Medi,XXXX,,Good,0.120188073,Medi,-0.484563644,,,,,,,,,,
FW08IL025,1,2009,TPL,2930189,13206,WADEABLE,S,13206,SINGLE,0,0,0,0,6/20/2009,IL,WADEABLE,39.05375237,-90.65927761,,0.013,2.5935,-0.215479963,-1.077604856,0.842462271,1 Low,Good,1.243621557,Medi,-0.208679239,Medi,-0.508180944,1.081660579,0.034091002,0.496015307,-0.304504921,0.001288298,-2.889983531,0.000590773,-3.228579455,-0.111403945,0.058463076
FW08IL027,1,2008,TPL,14771760,11119,BOATABLE,S,11119,SINGLE,0,2.21215,2.21215,0,9/25/2008,IL,BOATABLE,42.21645225,-88.18890937,,0.018455665,178.3636364,-0.435549146,-0.949725729,-1.677651693,3 High,Poor,-1.972675292,Poor,-0.353059146,Poor,-0.621496966,350.3838045,2.544544024,0.101027345,-0.995561062,237.7659895,2.376149732,0.06855587,-1.163955353,1.553031511,0.767426892
FW08IL028,1,2008,TPL,13785708,11120,BOATABLE,S,11120,SINGLE,0.393954545,0.530318182,0.136363636,0.393954545,9/11/2008,IL,BOATABLE,37.85027158,-89.33574472,,,16.63636364,0.127693672,-0.483885483,,2 Medi,XXXX,,Good,0.210183672,Medi,-0.285753057,,,,,,,,,,
FW08IL029,1,2008,TPL,14819009,11121,BOATABLE,S,11121,SINGLE,0.213574892,0.213574892,0,0.031747619,10/10/2008,IL,BOATABLE,40.06321766,-90.30726993,,0.009981661,95.18181818,-0.133712661,0.016843484,-1.199725203,1 Low,Medi,-1.301186194,Good,-0.051222661,Good,0.394304742,178.1088041,2.250685388,0.012952465,-1.887647562,41.3089736,1.616044404,0.00300408,-2.522288545,0.119919836,0.136945437
FW08IL030,1,2009,TPL,13871028,14895,BOATABLE,S,14895,SINGLE,0.651545455,1.136418182,0.484872727,0.651545455,8/19/2009,IL,BOATABLE,38.51673755,-89.35424253,,0.019301598,15.09090909,-0.129037756,-1.082351291,-2.34956451,2 Medi,Poor,-2.834952213,Good,-0.046547756,Poor,-0.887567542,11.00509424,1.041593766,0.012297907,-1.910168804,0.870210431,-0.060375715,0.000972438,-3.012138285,-0.221608606,-0.404463032
FW08IL031,1,2008,TPL,10608846,11123,BOATABLE,S,11123,ANASTOM,0.272740909,1.015186364,0.742445455,0.272740909,9/23/2008,IL,BOATABLE,41.51647365,-90.30615738,,0.011185321,204.9090909,-0.191819729,-0.187998707,-1.5356893,2 Medi,Medi,-1.554084399,Medi,-0.109329729,Good,0.251864867,318.322873,2.502867846,0.012817698,-1.892189953,318.322873,2.502867846,0.012817698,-1.892189953,0.717927822,0.244668822
FW08IL032,1,2009,TPL,13552963,15119,WADEABLE,T,15119,SINGLE,1,1,0,1,9/30/2009,IL,WADEABLE,40.37259742,-89.40745644,,0.127142857,0.885,-0.575638166,-0.505465944,-3.039950012,2 Medi,Poor,-2.257293714,Poor,-0.572914306,Good,0.065568952,2.000137724,0.301059901,0.540329504,-0.267341318,0.001902023,-2.720784264,0.000513824,-3.289185482,-0.200735635,0.196120535
FW08IL035,1,2009,UMW,13361712,14067,BOATABLE,T,14067,ANASTOM,0,0.045454545,0.045454545,0,6/25/2009,IL,BOATABLE,42.31050964,-90.41706242,X,0.002692532,631.4545455,-0.596567486,-0.802093205,-2.189505935,1 Low,Poor,-3.770225796,Poor,-0.633559834,Good,-0.048632499,1891.065228,3.276706509,0.008911179,-2.050064858,978.8873841,2.990732731,0.004612765,-2.336038636,0.173401112,0.299689791
FW08IL036,1,2008,TPL,13554847,11124,BOATABLE,S,11124,SINGLE,0.325768182,0.386377273,0.060609091,0.325768182,10/9/2008,IL,BOATABLE,40.15377162,-89.67550511,,0.028351282,54,0.022971696,-0.404403583,0.06202435,2 Medi,Good,-0.196895965,Good,0.105461696,Good,-0.088706982,64.68218508,1.810784683,0.014424414,-1.840901822,4.552443154,0.658244532,0.001015215,-2.993441973,-0.290402786,-0.029119313
FW08IL038,1,2008,TPL,13426433,11125,BOATABLE,S,11125,SINGLE,0.030304545,0.030304545,0,0.030304545,10/6/2008,IL,BOATABLE,42.49488395,-89.26560528,,0.022992558,36.45454545,-0.017214991,-0.26432853,-1.062060712,1 Low,Medi,-1.449237714,Good,0.065275009,Good,0.055638523,7.630172257,0.882534343,0.004238773,-2.372759877,3.494899543,0.543434697,0.001941514,-2.711859522,0.0407287,-0.734319715
FW08IL040,1,2009,TPL,10146295,13207,WADEABLE,T,13207,SINGLE,1,1,0,1,6/18/2009,IL,WADEABLE,37.79673471,-88.37006294,,0.006222222,1.735294118,-0.24917615,-0.585026652,-0.769202201,2 Medi,Medi,-0.55043482,Medi,-0.280786256,Good,-0.061696987,0.284546864,-0.545846196,0.420429764,-0.376306546,0.00011985,-3.921360932,0.000177084,-3.751821282,-0.571128825,-0.235546235
FW08IL041,1,2009,TPL,2924379,13208,WADEABLE,S,13208,SINGLE,0.303045455,0.803063636,0.500018182,0.303045455,6/20/2009,IL,WADEABLE,39.59012795,-90.87370169,,0.008045556,4.253888889,-0.415823027,-1.016086822,1.231076514,2 Medi,Good,1.515186298,Medi,-0.388577702,Medi,-0.43671691,1.344510156,0.128564087,0.300765084,-0.521772582,0.003183969,-2.49703122,0.000712249,-3.147367889,-0.069159973,-0.022480357
FW08IL042,1,2009,TPL,13779346,13209,WADEABLE,R,13209,SINGLE,0.3485,0.3485,0,0,6/18/2009,IL,WADEABLE,38.0088038,-88.6775417,,0.009012346,1.34,-0.321440237,-0.958607315,0.202363132,2 Medi,Good,0.500767097,Medi,-0.338868605,Medi,-0.485417213,0.338284839,-0.470717465,1.474008015,0.168499845,3.53054E-05,-4.452158899,0.000153836,-3.812941589,-0.573539425,0.103870115
FW08IL043,1,2009,TPL,14785985,15120,WADEABLE,T,15120,SINGLE,0,3.318209091,3.318209091,0,10/1/2009,IL,WADEABLE,41.72844177,-87.99265342,,0.176041667,3.62,-0.134384632,-0.760359317,-0.172420632,3 High,Good,0.569161016,Good,-0.147788175,Good,-0.168337261,1.942892143,0.288448692,0.238485312,-0.622538363,0.029721642,-1.526927199,0.00364826,-2.437914253,0.607712365,-0.009263724
FW08IL044,1,2009,TPL,5092572,14068,BOATABLE,S,14068,SINGLE,0,0.484859091,0.484859091,0,8/13/2009,IL,BOATABLE,37.42554052,-89.43320402,X,0.013344553,666.3363636,-1.586547824,-1.070581074,-2.483940882,2 Medi,Poor,-1.903143402,Poor,-1.504057824,Poor,-0.534409762,55211.1074,4.742026458,0.031267558,-1.504906042,6301.604181,3.799451121,0.003568771,-2.447481379,-0.068847941,1.441777541
FW08IL045,1,2009,TPL,3595876,13939,WADEABLE,S,13939,SINGLE,0.33335,1.689413636,1.356063636,0,8/25/2009,IL,WADEABLE,39.83553165,-90.88966256,,1.076349206,2.045,-0.035568932,-1.256062854,-0.439685748,3 High,Good,0.874766816,Good,-0.015428537,Poor,-0.706145717,5.063228194,0.704427501,3.01167511,0.47880812,0.001081282,-2.966061122,0.000643161,-3.191680503,-0.060382926,0.792371475
FW08IN001,1,2009,TPL,20097533,13210,WADEABLE,S,13210,SINGLE,0.279956277,0.66019026,0.380233983,0.158738095,6/24/2009,IN,WADEABLE,40.44300629,-86.44409555,,0.001675964,11.955,-0.353640838,-0.92412139,0.724771862,2 Medi,Good,0.487671767,Medi,-0.38271703,Medi,-0.267589638,2.73281344,0.436609985,0.044837781,-1.348355887,0.022626537,-1.64538191,0.000371238,-3.430347782,-0.493968516,-0.352890311
FW08IN001,2,2009,TPL,20097533,15486,WADEABLE,S,15486,SINGLE,0.454568182,1.174281818,0.719713636,0.454568182,8/26/2009,IN,WADEABLE,40.44300629,-86.44409555,,0.137530864,8.755,0.02716421,-0.361510743,-0.481019776,2 Medi,Good,0.208705042,Good,-0.001911982,Good,0.295021009,4.386682859,0.642136238,0.071973126,-1.142829634,0.076826125,-1.11449107,0.001260501,-2.899456942,0.036922324,-0.147364058
FW08IN002,1,2008,TPL,18461820,11175,WADEABLE,S,11175,SINGLE,0.424263636,1.325781818,0.901518182,0.424263636,7/30/2008,IN,WADEABLE,39.41488769,-86.0084241,,0.135702614,17.47058824,-0.244818352,-0.592686366,-1.919146811,2 Medi,Medi,-1.202834262,Medi,-0.286338164,Good,0.126559002,69.97671623,1.844953559,0.250704234,-0.600838331,0.747546193,-0.126361966,0.002678219,-2.572153856,0.281622158,0.683606462
FW08IN002,2,2008,TPL,18461820,11182,WADEABLE,T,11182,SINGLE,0,0.356068182,0.356068182,0,9/5/2008,IN,WADEABLE,39.41488769,-86.0084241,,0.093690476,14.585,-0.248301085,-0.862415739,-1.597375283,2 Medi,Medi,-0.959921562,Medi,-0.289820896,Good,-0.143170371,51.94694297,1.715559995,0.186109313,-0.730231895,0.295814803,-0.528980098,0.00105981,-2.974771988,-0.120995974,0.554212898
FW08IN003,1,2008,TPL,3984064,11176,WADEABLE,T,11176,SINGLE,0.92425,1.333340909,0.409090909,0.92425,8/7/2008,IN,WADEABLE,40.07580709,-84.84430651,,0.274305556,3.345,-0.325598187,-0.749136614,-2.260251585,2 Medi,Poor,-1.464933575,Medi,-0.34865298,Good,-0.174594562,7.277584781,0.861987274,0.409635528,-0.387602384,0.014502466,-1.838558133,0.000816305,-3.088147791,-0.084846498,0.373743173
FW08IN004,1,2008,UMW,18498560,11177,WADEABLE,T,11177,SINGLE,0.651545455,1.1364,0.484854545,0.651545455,8/11/2008,IN,WADEABLE,41.09378365,-85.80106993,,0.246819048,1.105,-0.222013286,-0.862415739,-2.295248072,2 Medi,Medi,-1.326400919,Good,-0.070638525,Medi,-0.457449772,3.91680321,0.592931752,0.946705148,-0.023785261,0.000303602,-3.517695688,7.33816E-05,-4.134412701,-1.883554937,1.097116208
FW08IN005,1,2008,TPL,15672757,11180,WADEABLE,T,11180,SINGLE,0.742431818,1.765177273,1.022745455,0.742431818,8/10/2008,IN,WADEABLE,40.76092777,-84.98838699,,0.142333333,1.995,-0.288576254,-0.884540786,-3.231910459,3 High,Poor,-2.601172703,Medi,-0.333116358,Medi,-0.3401666,7.835511999,0.89406738,1.881185057,0.27443152,0.006276279,-2.202297759,0.001506837,-2.821933619,0.260111899,0.760298282
FW08IN006,1,2009,TPL,10286962,15487,BOATABLE,S,15487,SINGLE,0.439409091,0.439409091,0,0.280313636,7/15/2009,IN,BOATABLE,38.642792,-87.61438345,,0.010683437,187.7272727,0.075795722,-0.167200881,-2.700649967,2 Medi,Poor,-2.667959823,Good,0.158285722,Good,0.180981793,708.1046004,2.850097416,0.01982233,-1.702845297,111.4072771,2.04691356,0.00311868,-2.506029153,0.084353008,0.503056551
FW08IN006,2,2009,TPL,10286962,15488,BOATABLE,S,15488,SINGLE,0.204545455,0.204545455,0,0.068181818,8/26/2009,IN,BOATABLE,38.642792,-87.61438345,,0.010683437,184.0909091,0.154091838,-0.243087403,-2.766087079,1 Low,Poor,-2.733396935,Good,0.236581838,Good,0.10509527,890.838835,2.949799141,0.024937702,-1.603143572,73.05331151,1.863639907,0.002045018,-2.689302806,-0.098920645,0.602758277
FW08IN007,1,2009,TPL,18466372,12996,WADEABLE,S,12996,SINGLE,0.409104545,0.439409091,0.030304545,0.060609091,6/1/2009,IN,WADEABLE,39.43393657,-87.12165125,,0.159438131,4.285,-0.268887616,-1.059121453,-1.915957761,2 Medi,Medi,-1.126130742,Medi,-0.302739575,Medi,-0.462577639,2.560987499,0.408407459,0.321639162,-0.492631078,0.050045041,-1.300638952,0.006285249,-2.201677489,0.845192694,0.116293074
FW08IN008,1,2008,SAP,18445664,11181,BOATABLE,T,11181,SINGLE,0.33335,1.878822727,1.545472727,0.303045455,8/1/2008,IN,BOATABLE,38.83491245,-86.52325911,,0.013873898,94.09090909,-0.131035128,-0.777756616,-1.604826704,3 High,Poor,-2.046206704,Medi,-0.158015128,Medi,-0.201374022,421.6676536,2.624970287,0.040238544,-1.395357747,63.04084565,1.79962203,0.006015808,-2.220706004,0.105198847,0.363963233
FW08IN008,2,2008,SAP,18445592,11183,BOATABLE,S,11183,SINGLE,0,0.553040909,0.553040909,0,9/4/2008,IN,BOATABLE,38.83491245,-86.52325911,,0.013873898,89.81818182,-0.220644048,-1.160579093,-0.88503264,2 Medi,Poor,-1.32641264,Poor,-0.247624048,Poor,-0.584196499,129.5781624,2.112531817,0.012365275,-1.907796217,13.95081319,1.144599523,0.001331286,-2.875728511,-0.54982366,-0.148475237
FW08IN008,1,2009,SAP,18445592,15489,BOATABLE,T,15489,SINGLE,0.3485,0.984872727,0.636372727,0.227281818,7/7/2009,IN,BOATABLE,38.83491245,-86.52325911,,0.013873898,97.63636364,0.009180391,-0.290498765,-2.590857778,2 Medi,Poor,-3.032237778,Good,-0.017799609,Good,0.285883829,204.9583954,2.311665712,0.019558596,-1.708662322,14.15930164,1.151041834,0.001351182,-2.8692862,-0.543381349,0.050658658
FW08IN008,2,2009,SAP,18445592,15490,BOATABLE,S,15490,SINGLE,0.242431818,0.8485,0.606068182,0.151522727,8/25/2009,IN,BOATABLE,38.83491245,-86.52325911,,0.013873898,90.64545455,0.054995862,-0.411983086,-2.961879,2 Medi,Poor,-3.403259,Good,0.028015862,Good,0.164399508,692.5802133,2.84047008,0.066090958,-1.179857954,28.17925725,1.449929542,0.002689066,-2.570398492,-0.244493641,0.579463026
FW08IN009,1,2008,UMW,12262804,11184,BOATABLE,T,11184,SINGLE,0,5.545472727,5.545472727,0,7/1/2008,IN,BOATABLE,41.6946525,-85.91740108,,0.023153611,223.1818182,-0.369525896,-1.378634852,-1.196994797,3 High,Poor,-3.087478483,Poor,-0.715867026,Poor,-0.860596427,152.3248336,2.182770712,0.023250064,-1.633575853,123.3651139,2.091192364,0.018829804,-1.725154201,0.701363225,0.322108966
FW08IN010,1,2009,TPL,18471310,15491,BOATABLE,R,15491,SINGLE,0.424254545,0.712136364,0.287881818,0.310618182,8/25/2009,IN,BOATABLE,38.45178374,-87.59800243,,0.010099867,163.7272727,0.033606501,-0.534887652,-2.597663768,2 Medi,Poor,-2.594188777,Good,0.116096501,Good,-0.201440115,514.5415703,2.711420468,0.017732526,-1.7512294,76.72547345,1.884939577,0.002644172,-2.577710291,0.023958475,0.415187387
FW08IN011,1,2008,TPL,18508612,11185,BOATABLE,S,11185,SINGLE,0.560631818,1.242459091,0.681827273,0.560631818,7/17/2008,IN,BOATABLE,40.86746481,-85.60817962,,0.078357636,54,-0.065501549,-0.68250648,0.76574731,2 Medi,Good,0.451424784,Good,0.016988451,Medi,-0.432757462,38.95690745,1.590584474,0.012886203,-1.889875021,2.88556871,0.46023142,0.000954491,-3.020228075,-0.295785512,-0.152970084
FW08IN011,1,2009,TPL,18508612,15492,BOATABLE,?,15492,SINGLE,0.363654545,0.454568182,0.090913636,0.060609091,5/27/2009,IN,BOATABLE,40.86746481,-85.60817962,,0.078357636,40.27272727,-0.079497211,-0.292429824,0.59500169,2 Medi,Good,0.280679164,Good,0.002992789,Good,-0.042680806,140.1875741,2.14670952,0.046371381,-1.333749975,4.465268766,0.649847604,0.001477026,-2.830611891,-0.106169328,0.403154963
FW08IN012,1,2009,TPL,18449963,12997,WADEABLE,T,12997,SINGLE,0.606090909,0.606090909,0,0.606090909,5/29/2009,IN,WADEABLE,39.18727431,-85.34940476,,0.466666667,2.365,-0.195674667,-1.190134333,-1.917690123,2 Medi,Medi,-0.952050946,Medi,-0.225658997,Poor,-0.665533209,1.71794828,0.235010085,0.554731596,-0.255917097,0.010772916,-1.96766672,0.003478613,-2.458593902,0.6395402,0.17366536
FW08IN013,1,2008,UMW,12265034,9928,BOATABLE,T,9928,SINGLE,0,4.795490909,4.795490909,0,7/2/2008,IN,BOATABLE,41.67526583,-86.0758565,,0.005186491,279.2727273,-0.101998248,-0.46620484,-0.239184201,3 High,Poor,-2.139418994,Medi,-0.374943766,Good,0.060123972,395.2744914,2.596898789,0.044347909,-1.353126858,345.5234672,2.538477549,0.038766081,-1.411548097,1.022308311,0.637434834
FW08IN014,1,2008,TPL,10205701,11186,BOATABLE,S,11186,SINGLE,0.318190909,0.318190909,0,0.318190909,7/16/2008,IN,BOATABLE,40.31739021,-87.30044825,,0.104850479,30,0.032234032,-0.760359317,0.22423752,1 Low,Good,-0.27057248,Good,0.114724032,Poor,-0.558882904,12.61013903,1.100719875,0.015068777,-1.821921985,1.492243142,0.173839592,0.001783191,-2.748802268,0.045367499,-0.3289507
FW08IN015,1,2008,UMW,18490834,11187,BOATABLE,S,11187,ANASTOM,0.045454545,1.530327273,1.484872727,0.045454545,7/13/2008,IN,BOATABLE,40.90640874,-86.7115276,,0.086384044,58,0.018265381,-0.608423395,-0.212664462,3 High,Poor,-2.499618994,Good,-0.074843651,Good,-0.048836271,28.78555094,1.459174546,0.008809805,-2.055033687,3.840180426,0.58435163,0.001175286,-2.929856603,-0.519926571,-0.178176759
FW08IN016,1,2008,SAP,18439262,11188,WADEABLE,S,11188,SINGLE,0,1.750031818,1.750031818,0,8/4/2008,IN,WADEABLE,38.35094769,-86.61831604,,0.524242424,3.99,-0.276283188,-0.749136614,-0.614258233,3 High,Good,-0.26538264,Poor,-0.251357311,Medi,-0.301817699,24.51187517,1.389376536,3.814484154,0.581435815,0.011937025,-1.923103912,0.001857614,-2.731044633,-0.374300864,1.136432792
FW08IN017,1,2008,UMW,18487750,11189,BOATABLE,S,11189,SINGLE,0,1.037890909,1.037890909,0,7/10/2008,IN,BOATABLE,41.15722367,-86.58538781,,0.050197345,37.45454545,-0.064928071,-0.692115158,-0.699190771,2 Medi,Poor,-2.859990409,Good,-0.006645933,Good,-0.139127668,17.14697133,1.234187422,0.007635429,-2.117166541,4.826351383,0.683618938,0.002149141,-2.667735025,-0.266745693,-0.282798292
FW08IN018,1,2008,TPL,18470758,11193,WADEABLE,T,11193,SINGLE,0.7576,0.825781818,0.068181818,0.7576,8/3/2008,IN,WADEABLE,38.71122902,-87.17757112,,0.020277778,11.775,-1.402903423,-1.837272689,-1.775384266,2 Medi,Poor,-1.390267361,Poor,-1.446164375,Poor,-1.090062553,25.60786082,1.408373301,0.080466679,-1.094383921,0.157845349,-0.801768211,0.000495992,-3.304525433,-0.457870086,0.214971812
FW08IN019,1,2009,TPL,18476809,12998,WADEABLE,R,12998,SINGLE,0,0.469713636,0.469713636,0,5/30/2009,IN,WADEABLE,39.77823548,-86.44708256,,0.281597222,4.805,0.038150322,-0.862415739,-1.755257834,2 Medi,Medi,-0.883662103,Good,0.013973441,Medi,-0.271981031,7.091172844,0.850718071,0.582083403,-0.235014784,0.019560432,-1.708621556,0.00160563,-2.794354412,0.229428982,0.454676194
FW08IN020,1,2008,TPL,13438397,11191,BOATABLE,S,11191,SINGLE,0.060609091,0.2197,0.159090909,0,9/5/2008,IN,BOATABLE,41.17253557,-87.38959372,,0.015415637,51.63636364,0.13858974,-0.697000411,-1.16461192,1 Low,Medi,-1.420912052,Good,0.22107974,Medi,-0.392368773,52.81700926,1.722773806,0.011560838,-1.937010679,9.212639313,0.964384068,0.002016506,-2.695400417,0.006626522,-0.121686924
