nrsa_survey,UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,LAT_DD83,LON_DD83,COMID,GrazingPotentialCat,GrazingPotentialWs
nrsa0809,14239,NRS_WA-10379,FW08RWA9902,1,2009,48.58549,-121.3961,24255129,8.815339812,2.388971286
nrsa0809,14240,NRS_WA-10380,FW08RWA9903,1,2009,47.69196,-120.7109,23080688,0.141306857,0.282823856
nrsa0809,15107,NRS_WI-10105,FW08RWI9029,1,2009,46.25978,-90.62792,1815835,3.09367143,3.500731683
nrsa0809,13751,NRS_WI-10106,FW08RWI9044,1,2009,44.01208,-89.7883,14704844,10.35723103,4.398146129
nrsa0809,13750,NRS_WI-10107,FW08RWI9055,1,2009,42.85418,-88.39892,14768316,7.105014245,6.330803061
nrsa0809,15108,NRS_WI-10108,FW08RWI9067,1,2009,46.09463,-89.72516,13344838,0.008872539,0.018800313
nrsa0809,15109,NRS_WI-10109,FW08RWI9071,1,2009,45.92217,-90.0025,12992009,0.053358683,0.214094622
nrsa0809,15110,NRS_WI-10110,FW08RWI9074,1,2009,46.09217,-89.2615,13392271,0.12628202,0.048518641
nrsa0809,15111,NRS_WI-10111,FW08RWI9100,1,2009,45.48001,-88.53709,6820782,0.155793696,0.293718226
nrsa0809,15112,NRS_WI-10114,FW08RWI9302,1,2009,45.92169,-92.66159,2268959,1.398367784,4.923280028
nrsa0809,15114,NRS_WI-10115,FW08RWI9303,1,2009,45.47095,-91.25267,13124954,14.41547974,2.864186074
nrsa0809,15115,NRS_WI-10116,FW08RWI9304,1,2009,45.87503,-90.69371,13350886,0.526338942,1.073933893
nrsa0809,15116,NRS_WI-10117,FW08RWI9306,1,2009,42.83464,-89.17211,13296756,22.50368637,28.05651136
nrsa0809,15117,NRS_WI-10118,FW08RWI9307,1,2009,45.73785,-89.52281,13396565,0.181763832,0.105851116
nrsa0809,15965,NRS_WV-10049,FW08RWV9001,1,2009,38.21701,-81.11406,4548780,0.388416604,6.833209602
nrsa0809,15963,NRS_WV-10050,FW08RWV9020,1,2009,39.58528,-78.29736,8431728,3.909969022,10.83313517
nrsa0809,15964,NRS_WV-10051,FW08RWV9035,1,2009,37.83358,-81.05167,6920850,0.092516213,21.13549283
nrsa0809,14567,NRS_WY-10380,FW08RWY9906,1,2009,43.55212,-110.8006,23123129,0.945096443,0.279274018
nrsa0809,14568,NRS_WY-10381,FW08RWY9907,1,2009,41.40188,-106.7382,15985183,4.806490222,6.023925127
nrsa0809,15204,NRS_SC-10006,FW08SC001,1,2009,34.74262,-83.23698,6268432,1.663337539,1.663337539
nrsa0809,15214,NRS_SC-10029,FW08SC007,1,2009,34.03051,-79.72312,9175018,2.338395729,4.353368354
nrsa0809,13614,NRS_SC-10030,FW08SC008,1,2009,34.95063,-80.92319,9736242,27.41255222,8.820522465
nrsa0809,15215,NRS_SC-10032,FW08SC010,1,2009,33.77314,-79.2367,9117144,4.656864365,3.479666147
nrsa0809,15217,NRS_SC-10034,FW08SC012,1,2009,33.89328,-80.62455,9725515,0.882638485,7.694602181
nrsa0809,15218,NRS_SC-10035,FW08SC013,1,2009,34.64299,-82.45397,9867726,9.359131587,6.187662055
nrsa0809,15219,NRS_SC-10036,FW08SC014,1,2009,33.56171,-79.08679,9071892,0.031718052,8.211477824
nrsa0809,15220,NRS_SC-10037,FW08SC015,1,2009,33.61109,-82.16243,22720709,3.270462513,13.4190785
nrsa0809,15221,NRS_SC-10038,FW08SC016,1,2009,33.47844,-81.31217,10553504,3.819511277,6.00760687
nrsa0809,15234,NRS_SC-10040,FW08SC018,1,2009,33.49951,-80.10987,9661932,1.315636509,7.650400803
nrsa0809,15235,NRS_SC-10041,FW08SC019,1,2009,34.24266,-79.73193,9173814,1.363626465,2.99899107
nrsa0809,15236,NRS_SC-10042,FW08SC020,1,2009,34.13963,-81.13951,9707944,0.634457314,7.233575369
nrsa0809,15237,NRS_SC-10043,FW08SC021,1,2009,34.16665,-81.77385,9869430,21.61477662,8.817494844
nrsa0809,15239,NRS_SC-10045,FW08SC023,1,2009,34.47655,-79.73242,9175110,1.240904324,12.9762647
nrsa0809,15241,NRS_SC-10047,FW08SC026,1,2009,33.44769,-79.17217,9073938,0.173463497,8.172555353
nrsa0809,15242,NRS_SC-10049,FW08SC030,1,2009,33.90002,-78.85695,933040028,3.841425006,2.749188443
nrsa0809,13607,NRS_SD-10069,FW08SD001,1,2009,45.40523,-98.05886,12714092,42.45548155,21.87633469
nrsa0809,13608,NRS_SD-10015,FW08SD006,1,2009,45.42562,-102.3501,11252046,17.41638242,9.917550178
nrsa0809,14784,NRS_SD-10046,FW08SD011,1,2009,44.72564,-103.9701,5453070,7.148741494,7.749878344
nrsa0809,13609,NRS_SD-10111,FW08SD014,1,2009,45.15362,-102.5972,16160118,15.02615429,11.25036509
nrsa0809,14785,NRS_SD-10110,FW08SD015,1,2009,45.33701,-103.3447,16156778,8.63731369,10.44638469
nrsa0809,14787,NRS_SD-10080,FW08SD017,1,2009,44.47408,-103.2201,5457574,17.3327638,9.304301155
nrsa0809,13610,NRS_SD-10112,FW08SD018,1,2009,44.1127,-100.951,16129753,15.53667972,12.58832166
nrsa0809,14789,NRS_SD-10295,FW08SD032,1,2009,44.8032,-102.544,14536022,15.72029305,13.68231141
nrsa0809,14791,NRS_SD-10298,FW08SD035,1,2009,44.59103,-101.449,14375983,19.00759679,16.19352005
nrsa0809,NA,NRS_SD-10303,FW08SD040,1,2009,45.25933,-100.9109,11258592,10.95434367,11.41952371
nrsa0809,14798,NRS_SD-10313,FW08SD050,1,2009,43.73021,-100.441,11513217,1.223288822,12.32212668
nrsa0809,NA,NRS_SD-10314,FW08SD051,1,2009,44.64264,-101.636,14539412,15.27519779,12.91944601
nrsa0809,14800,NRS_SD-10319,FW08SD056,1,2009,45.51683,-104.0119,9790364,14.01828131,9.279410909
nrsa0809,14801,NRS_SD-10323,FW08SD060,1,2009,45.10777,-102.8961,16175464,20.46921826,10.87715392
nrsa0809,NA,NRS_SD-10330,FW08SD067,1,2009,44.75803,-101.9993,14539106,6.919916597,14.47327289
nrsa0809,14805,NRS_SD-10333,FW08SD070,1,2009,43.12665,-101.7196,20180467,11.35294944,11.64500565
nrsa0809,14806,NRS_SD-10335,FW08SD072,1,2009,45.94133,-103.0026,21849733,5.023500877,14.92421116
nrsa0809,14807,NRS_SD-10338,FW08SD075,1,2009,44.34478,-100.3713,16130343,8.791467747,11.22203762
nrsa0809,14809,NRS_SD-10341,FW08SD078,1,2009,43.25298,-103.7146,9555769,7.431734434,6.629192454
nrsa0809,14810,NRS_SD-10347,FW08SD084,1,2009,43.89472,-102.649,14399470,12.91114779,7.662636309
nrsa0809,14812,NRS_SD-10352,FW08SD089,1,2009,43.78524,-102.7991,14398448,8.169844317,6.29334194
nrsa0809,14814,NRS_SD-10354,FW08SD091,1,2009,45.79515,-102.3503,21851495,12.76133315,13.53369484
nrsa0809,14818,NRS_SD-10357,FW08SD094,1,2009,43.45584,-103.181,940120175,6.844257575,7.956221788
nrsa0809,14819,NRS_SD-10358,FW08SD095,1,2009,44.01585,-101.726,16126465,13.4458617,10.06478393
nrsa0809,14816,NRS_SD-10361,FW08SD098,1,2009,43.37384,-103.9128,9554991,14.2844189,6.535056343
nrsa0809,14820,NRS_SD-10362,FW08SD100,1,2009,44.04302,-103.7701,17533401,3.239289414,1.83399505
nrsa0809,14821,NRS_SD-10363,FW08SD105,1,2009,44.37459,-103.1773,5457942,17.66402257,12.81655754
nrsa0809,14822,NRS_SD-10369,FW08SD165,1,2009,43.67917,-99.50952,11547314,6.26496088,25.34044855
nrsa0809,15356,NRS_TN-10025,FW08TN003,1,2009,36.54259,-83.76627,22540320,33.75308777,33.75308777
nrsa0809,15359,NRS_TN-10063,FW08TN016,1,2009,35.21056,-88.92373,14076988,12.4404695,7.72282357
nrsa0809,15363,NRS_TN-10079,FW08TN032,1,2009,35.35104,-89.02884,14079922,0.187860232,7.670329607
nrsa0809,15364,NRS_TN-10080,FW08TN033,1,2009,36.18486,-89.38177,7485682,8.166023103,10.60723227
nrsa0809,15365,NRS_TN-10084,FW08TN037,1,2009,35.10422,-89.77037,14207036,6.131581207,9.478451783
nrsa0809,15366,NRS_TN-10086,FW08TN039,1,2009,35.75372,-84.31074,22134241,36.92158117,18.9491102
nrsa0809,15367,NRS_TN-10087,FW08TN040,1,2009,35.14419,-86.34869,19606829,50.56071427,24.66250875
nrsa0809,15370,NRS_TN-10094,FW08TN068,1,2009,36.42499,-88.7878,7482606,8.060672424,16.22103444
nrsa0809,15243,NRS_TX-10013,FW08TX001,1,2009,30.68545,-95.2021,1492208,12.32294797,12.49894694
nrsa0809,12332,NRS_TX-10084,FW08TX002,1,2009,33.0255,-96.9194,1278566,10.6094104,10.80485314
nrsa0809,15245,NRS_TX-10054,FW08TX006,1,2009,31.95656,-94.58712,1157301,16.35754022,19.18233478
nrsa0809,15246,NRS_TX-10058,FW08TX009,1,2009,29.8878,-94.3648,1479409,19.96550363,19.96844676
nrsa0809,1318,NRS_TX-10079,FW08TX012,1,2009,35.76751,-101.3223,19969876,22.63968836,9.172783037
nrsa0809,1329,NRS_TX-10040,FW08TX015,1,2009,33.10875,-99.44199,5507060,7.591969571,14.39168239
nrsa0809,1335,NRS_TX-10088,FW08TX022,1,2009,26.04502,-97.79641,625844,NA,3.892144477
nrsa0809,1327,NRS_TX-10096,FW08TX030,1,2009,25.84893,-97.43996,626188,16.31377353,3.893042268
nrsa0809,1325,NRS_TX-10104,FW08TX038,1,2009,26.2352,-98.54719,338145,31.28868081,3.86422617
nrsa0809,1337,NRS_TX-10118,FW08TX052,1,2009,34.56295,-100.6273,13955119,3.280768563,34.04229002
nrsa0809,1333,NRS_TX-10128,FW08TX062,1,2009,31.12116,-105.6636,267835,0.440784872,3.309771639
nrsa0809,1323,NRS_TX-10130,FW08TX064,1,2009,32.92485,-99.50662,5489885,15.52131219,17.19729624
nrsa0809,1336,NRS_TX-10134,FW08TX068,1,2009,32.24998,-101.3758,5714811,5.266051824,4.74993101
nrsa0809,15250,NRS_TX-10152,FW08TX119,1,2009,31.95128,-99.94792,5656286,13.39937649,21.17783309
nrsa0809,NA,NRS_TX-10168,FW08TX168,1,2009,33.94286,-98.46428,13733742,23.40095004,25.1123354
nrsa0809,15149,NRS_UT-10144,FW08UT004,1,2009,39.84468,-113.8171,10682472,0.458390163,0.337639031
nrsa0809,15165,NRS_UT-10254,FW08UT027,1,2009,37.66741,-111.2172,3278085,0.124519747,0.283369921
nrsa0809,15164,NRS_UT-10256,FW08UT029,1,2009,39.49133,-112.3849,1200162,4.987864106,8.022789821
nrsa0809,15163,NRS_UT-10257,FW08UT030,1,2009,37.27503,-109.4371,1400472,2.696580542,2.009829106
nrsa0809,15162,NRS_UT-10258,FW08UT031,1,2009,40.13113,-110.6537,11966625,1.790084564,2.172532271
nrsa0809,15168,NRS_UT-10264,FW08UT037,1,2009,38.44687,-112.2199,3507949,30.87658934,5.395609345
nrsa0809,15169,NRS_UT-10266,FW08UT039,1,2009,38.1567,-109.932,4884949,0.662654078,2.717469341
nrsa0809,15171,NRS_UT-10269,FW08UT042,1,2009,38.83728,-110.1423,4931298,1.223569967,2.66888984
nrsa0809,15173,NRS_UT-10273,FW08UT046,1,2009,37.1944,-109.7335,1385488,1.031895229,1.828358063
nrsa0809,15179,NRS_UT-10274,FW08UT047,1,2009,39.73723,-109.9502,3897409,2.071956461,2.718140248
nrsa0809,15180,NRS_UT-10276,FW08UT049,1,2009,37.24595,-111.9505,18266967,0.101431901,0.346118203
nrsa0809,15181,NRS_UT-10282,FW08UT055,1,2009,38.71403,-110.1003,4931322,0.998696796,2.651175312
nrsa0809,15182,NRS_UT-10285,FW08UT058,1,2009,39.21068,-110.1731,3910709,0.120795602,2.96877478
nrsa0809,15183,NRS_UT-10287,FW08UT060,1,2009,40.49145,-109.1767,1374240,0.348894682,2.290268217
nrsa0809,15185,NRS_UT-10288,FW08UT061,1,2009,38.51678,-112.2651,3504569,7.987992724,5.505957242
nrsa0809,15190,NRS_UT-10291,FW08UT064,1,2009,41.12036,-111.7658,10276016,6.43908098,6.336418885
nrsa0809,15228,NRS_UT-10293,FW08UT070,1,2009,38.54469,-109.5048,3378763,0.183736663,0.332986626
nrsa0809,15188,NRS_UT-10295,FW08UT076,1,2009,40.72061,-109.5943,1392379,1.003875384,0.776301994
nrsa0809,15189,NRS_UT-10303,FW08UT097,1,2009,37.36429,-112.3426,20705331,1.144386949,0.630364238
nrsa0809,15192,NRS_UT-10306,FW08UT112,1,2009,40.86654,-110.9017,7888118,9.681967598,9.681967598
nrsa0809,14872,NRS_VA-10024,FW08VA002,1,2009,38.17732,-79.37611,8538335,13.85365998,13.85365998
nrsa0809,15630,NRS_VA-10066,FW08VA003,1,2009,36.93005,-78.3576,8743673,13.71243639,14.1389695
nrsa0809,15631,NRS_VA-10047,FW08VA004,1,2009,36.78167,-79.8343,8671625,4.621902265,8.263678326
nrsa0809,15632,NRS_VA-10074,FW08VA009,1,2009,37.50908,-79.38327,8549713,78.01813536,24.59811002
nrsa0809,15638,NRS_VA-10097,FW08VA032,1,2009,36.93048,-77.20293,8724117,1.006523154,5.867665068
nrsa0809,15639,NRS_VA-10098,FW08VA033,1,2009,36.57394,-79.75946,8673555,5.385975678,11.50283736
nrsa0809,15640,NRS_VA-10100,FW08VA035,1,2009,38.34816,-77.571,8476924,3.368711552,24.06692946
nrsa0809,15641,NRS_VA-10101,FW08VA036,1,2009,36.59568,-78.95497,8693267,9.269098135,8.962426043
nrsa0809,15644,NRS_VA-10104,FW08VA039,1,2009,37.5237,-78.31031,8575561,9.747001157,12.79820695
nrsa0809,14882,NRS_VA-10105,FW08VA040,1,2009,39.15394,-77.73735,4506078,22.61653891,22.61653891
nrsa0809,14888,NRS_VA-10106,FW08VA041,1,2009,36.61999,-82.82102,14640675,42.46387586,22.35808604
nrsa0809,15645,NRS_VA-10109,FW08VA044,1,2009,37.48188,-77.56225,10065867,0.797991825,0.529869559
nrsa0809,15646,NRS_VA-10110,FW08VA045,1,2009,37.04539,-79.25319,8649760,19.36995434,19.36995434
nrsa0809,14885,NRS_VA-10111,FW08VA046,1,2009,36.77219,-81.17728,6888570,16.19949137,13.94343525
nrsa0809,15647,NRS_VA-10112,FW08VA047,1,2009,37.8603,-78.26742,8568309,7.603053681,12.96022535
nrsa0809,15648,NRS_VA-10113,FW08VA048,1,2009,36.78428,-78.04688,8744415,9.693371447,12.22210159
nrsa0809,13648,NRS_VT-10104,FW08VT012,1,2009,43.48265,-72.62774,6090151,0.927063607,0.927063607
nrsa0809,13506,NRS_VT-10107,FW08VT015,1,2009,43.71524,-72.92352,22220811,7.258470535,6.174282511
nrsa0809,13507,NRS_VT-10109,FW08VT017,1,2009,44.98024,-71.54415,4592789,3.496933,4.539285051
nrsa0809,15362,NRS_VT-10111,FW08VT019,1,2009,44.93774,-72.69974,4590283,30.84761678,22.95419326
nrsa0809,14234,NRS_VT-10112,FW08VT020,1,2009,44.0747,-72.25039,4573941,11.37551865,6.608675499
nrsa0809,14261,NRS_VT-10116,FW08VT024,1,2009,43.0952,-72.83497,10102544,2.138369119,2.568802014
nrsa0809,13508,NRS_VT-10117,FW08VT025,1,2009,43.76414,-72.63539,6084005,5.688234296,3.550951821
nrsa0809,15132,NRS_WA-10195,FW08WA004,1,2009,46.8963,-121.99,23982189,2.611134656,2.4154022
nrsa0809,15783,NRS_WA-10346,FW08WA036,1,2009,46.65599,-117.4141,23449543,1.090555885,8.547795139
nrsa0809,14896,NRS_WA-10347,FW08WA037,1,2009,46.27822,-122.9934,24249204,1.723816279,1.420654641
nrsa0809,15850,NRS_WA-10351,FW08WA041,1,2009,45.91403,-122.8097,24520492,6.066699773,6.403699831
nrsa0809,NA,NRS_WA-10354,FW08WA044,1,2009,46.40442,-120.2896,23099768,31.63243189,7.2816528
nrsa0809,14655,NRS_WA-10362,FW08WA066,1,2009,47.42374,-121.0765,24125883,2.07179795,1.692712395
nrsa0809,14654,NRS_WA-10368,FW08WA084,1,2009,46.06525,-118.3803,23637954,6.557728446,4.824084748
nrsa0809,15851,NRS_WA-10371,FW08WA109,1,2009,47.58286,-123.6445,23844813,0.076430628,0.048395118
nrsa0809,14652,NRS_WA-10374,FW08WA120,1,2009,47.94747,-117.105,24115801,2.868868576,2.868868576
nrsa0809,15485,NRS_WA-10376,FW08WA122,1,2009,47.1355,-123.7769,23857013,2.3089372,2.063279746
nrsa0809,NA,NRS_WA-10377,FW08WA123,1,2009,48.67034,-118.4442,23033060,0.269126623,0.269126623
nrsa0809,15053,NRS_WI-10043,FW08WI001,1,2009,44.55144,-90.65239,13133941,44.46667196,44.46667196
nrsa0809,15055,NRS_WI-10033,FW08WI002,1,2009,46.67051,-90.92247,1796805,4.218002573,4.872567681
nrsa0809,15056,NRS_WI-10028,FW08WI003,1,2009,45.11728,-91.27551,13104315,28.08251781,28.14699578
nrsa0809,15059,NRS_WI-10029,FW08WI004,1,2009,45.01646,-90.00581,14729764,36.38125217,33.35383118
nrsa0809,15060,NRS_WI-10011,FW08WI005,1,2009,43.56212,-89.90506,14709602,50.89986707,46.18269996
nrsa0809,15061,NRS_WI-10018,FW08WI006,1,2009,45.52534,-90.70893,12979815,17.7155235,12.02335071
nrsa0809,15062,NRS_WI-10016,FW08WI007,1,2009,42.98849,-88.27833,14768166,5.915507451,6.984804956
nrsa0809,15063,NRS_WI-10031,FW08WI008,1,2009,42.83585,-89.89394,13410120,52.84750343,36.13838674
nrsa0809,15064,NRS_WI-10015,FW08WI009,1,2009,45.53445,-88.4475,6817998,0.264404041,1.648653145
nrsa0809,15065,NRS_WI-10042,FW08WI010,1,2009,44.17959,-88.63658,9034609,56.54903092,41.9508489
nrsa0809,15066,NRS_WI-10026,FW08WI011,1,2009,43.46059,-88.445,13291194,29.35997919,46.58639894
nrsa0809,15067,NRS_WI-10009,FW08WI012,1,2009,44.65313,-91.10643,13098350,11.34608566,12.23485249
nrsa0809,15068,NRS_WI-10032,FW08WI013,1,2009,45.66432,-91.23252,13122026,4.334695696,2.599922059
nrsa0809,15069,NRS_WI-10012,FW08WI014,1,2009,46.67571,-91.9454,1798349,3.117167367,2.966709439
nrsa0809,15070,NRS_WI-10014,FW08WI016,1,2009,45.26348,-89.22827,14728444,16.27330377,9.920475278
nrsa0809,15071,NRS_WI-10008,FW08WI017,1,2009,44.53034,-89.98841,14702626,32.20700745,22.16676648
nrsa0809,15072,NRS_WI-10013,FW08WI018,1,2009,44.20037,-90.72584,13136851,19.8992303,19.8992303
nrsa0809,15073,NRS_WI-10024,FW08WI019,1,2009,43.94378,-90.97232,2454082,20.32768883,21.67995292
nrsa0809,15074,NRS_WI-10037,FW08WI020,1,2009,45.73352,-89.30852,13395797,0.204657078,0.328306506
nrsa0809,15086,NRS_WI-10075,FW08WI045,1,2009,44.36113,-91.91075,2118038,1.4464552,30.75373937
nrsa0809,15089,NRS_WI-10086,FW08WI056,1,2009,43.82344,-89.16831,6867993,27.04205328,14.25269051
nrsa0809,15102,NRS_WI-10101,FW08WI098,1,2009,45.22549,-89.64785,14727088,4.925960384,5.973607404
nrsa0809,15103,NRS_WI-10102,FW08WI100,1,2009,45.01973,-89.12751,9029455,13.93590429,12.75482351
nrsa0809,15105,NRS_WI-10104,FW08WI104,1,2009,45.62459,-91.55276,13079955,7.881690884,6.121104023
nrsa0809,14660,NRS_WV-10016,FW08WV001,1,2009,37.99753,-80.86204,4548968,1.868239569,1.65136545
nrsa0809,14662,NRS_WV-10008,FW08WV002,1,2009,38.75219,-80.94072,19416969,6.520684188,5.125488843
nrsa0809,14666,NRS_WV-10013,FW08WV003,1,2009,39.24432,-78.6646,8433546,10.78717134,11.40981033
nrsa0809,14667,NRS_WV-10015,FW08WV004,1,2009,39.55738,-80.18224,3769456,22.18044406,6.316440047
nrsa0809,14670,NRS_WV-10024,FW08WV012,1,2009,38.53576,-80.48593,19321977,0.441457958,2.965210363
nrsa0809,14671,NRS_WV-10027,FW08WV015,1,2009,39.39898,-78.43837,8432342,9.326703123,12.39133267
nrsa0809,14675,NRS_WV-10030,FW08WV018,1,2009,38.27013,-82.44883,3964502,2.420958168,1.507491587
nrsa0809,14682,NRS_WV-10040,FW08WV028,1,2009,37.57787,-81.2885,6934984,1.426791598,3.651041507
nrsa0809,14683,NRS_WV-10043,FW08WV031,1,2009,39.27681,-78.81175,8420206,6.927917935,12.89921138
nrsa0809,14685,NRS_WV-10044,FW08WV032,1,2009,37.7301,-80.59443,12107722,6.66587862,9.74057442
nrsa0809,NA,NRS_WV-10046,FW08WV034,1,2009,39.57144,-80.99238,15429832,4.186100629,8.589001417
nrsa0809,14687,NRS_WV-10048,FW08WV037,1,2009,38.27686,-82.12486,19292644,4.544457656,1.710566106
nrsa0809,14533,NRS_WY-10016,FW08WY001,1,2009,41.65268,-110.7466,3266040,2.070929664,2.452299217
nrsa0809,14534,NRS_WY-10171,FW08WY004,1,2009,44.1023,-105.1598,10902785,8.360452919,7.017518131
nrsa0809,13071,NRS_WY-10030,FW08WY005,1,2009,44.30322,-106.9389,5380432,1.577465063,1.577465063
nrsa0809,14535,NRS_WY-10024,FW08WY007,1,2009,43.6825,-106.34,5365599,7.49517616,3.684309563
nrsa0809,14536,NRS_WY-10104,FW08WY009,1,2009,43.53974,-108.85,12868037,10.21091547,6.447196398
nrsa0809,14537,NRS_WY-10085,FW08WY010,1,2009,43.85892,-110.9099,24469910,0.102712118,0.11767625
nrsa0809,14538,NRS_WY-10159,FW08WY012,1,2009,44.99127,-108.3546,12801540,4.42987345,6.959097627
nrsa0809,14544,NRS_WY-10324,FW08WY025,1,2009,44.81826,-107.0448,5335753,11.08312669,10.39021349
nrsa0809,14546,NRS_WY-10327,FW08WY028,1,2009,42.05064,-110.5351,18354397,1.837255784,1.947993247
nrsa0809,14547,NRS_WY-10328,FW08WY029,1,2009,44.26445,-107.9009,12829436,3.724134381,4.399913297
nrsa0809,14552,NRS_WY-10346,FW08WY047,1,2009,41.63838,-106.9378,15981883,6.217460497,5.923112744
nrsa0809,14556,NRS_WY-10361,FW08WY062,1,2009,43.60296,-104.1929,9388321,8.044366461,7.278719085
nrsa0809,14557,NRS_WY-10367,FW08WY068,1,2009,42.56246,-109.9336,18351851,15.00831757,2.898349786
nrsa0809,14559,NRS_WY-10370,FW08WY071,1,2009,42.68898,-105.389,24849765,3.713965594,5.023273399
nrsa0809,14563,NRS_WY-10375,FW08WY085,1,2009,44.5291,-109.6635,12794099,1.071389134,0.17327074
nrsa0809,14564,NRS_WY-10376,FW08WY089,1,2009,44.50731,-107.3745,12803838,1.209013008,1.209013008
nrsa0809,14565,NRS_WY-10377,FW08WY090,1,2009,44.59092,-104.9307,9799230,16.40909016,11.95942671
nrsa0809,14566,NRS_WY-10379,FW08WY092,1,2009,42.18433,-110.4617,18353987,2.050212265,1.976534527
nrsa0809,11651,NRS_AR-10057,FW08AR010,1,2008,35.62598092,-89.87932863,7471678,2.169527825,13.78246001
nrsa0809,11945,NRS_CA-10779,FW08CA017,1,2008,36.96371,-119.2314,22050309,15.23826752,13.06180825
nrsa0809,10996,NRS_CA-10797,FW08CA035,1,2008,38.80836,-121.6352,7978069,9.359997843,4.91333656
nrsa0809,10997,NRS_CA-10802,FW08CA040,1,2008,41.53926,-123.5267,4439896,0.903487874,5.292687049
nrsa0809,10998,NRS_CA-10818,FW08CA056,1,2008,41.4564,-123.9356,4442410,5.032872173,3.913290517
nrsa0809,10969,NRS_CA-10821,FW08CA059,1,2008,40.00191,-121.2682,20294501,1.089376744,1.849040111
nrsa0809,10999,NRS_CA-10823,FW08CA061,1,2008,37.59638,-121.1288,2820014,54.43837385,24.6603002
nrsa0809,11000,NRS_CA-10825,FW08CA063,1,2008,40.31844,-123.771,2706253,4.650597709,2.488339548
nrsa0809,11001,NRS_CA-10829,FW08CA067,1,2008,38.57234,-121.3577,15024989,3.520040343,2.31968237
nrsa0809,11002,NRS_CA-10830,FW08CA068,1,2008,41.84331,-122.8997,362143,2.807566704,5.80186271
nrsa0809,11946,NRS_CA-10833,FW08CA075,1,2008,39.90521,-121.0466,8028376,1.581310256,1.581310256
nrsa0809,11091,NRS_CO-10220,FW08CO021,1,2008,39.98812,-108.778,5312032,4.709412554,2.05393239
nrsa0809,11094,NRS_CO-10224,FW08CO025,1,2008,38.86531,-108.3981,3232663,2.907666476,4.112153726
nrsa0809,11095,NRS_CO-10226,FW08CO027,1,2008,39.36936,-106.4524,1321066,0.245799894,0.256414163
nrsa0809,11096,NRS_CO-10230,FW08CO031,1,2008,40.1597,-105.1184,2888850,7.557339188,3.393496843
nrsa0809,11097,NRS_CO-10237,FW08CO038,1,2008,39.0766,-106.0064,5239022,1.436004442,0.730510552
nrsa0809,11098,NRS_CO-10272,FW08CO073,1,2008,37.06135,-105.9829,17876523,18.09272032,4.335990836
nrsa0809,11099,NRS_CO-10273,FW08CO076,1,2008,39.63866,-102.1137,11699220,2.549703362,10.07722263
nrsa0809,11100,NRS_CO-10289,FW08CO103,1,2008,38.60455,-106.4649,9772755,0.254069159,0.411565105
nrsa0809,10109,NRS_DE-10006,FW08DE002,1,2008,38.5426,-75.5231,8391876,4.172675998,3.862557074
nrsa0809,11314,NRS_DE-10009,FW08DE005,1,2008,39.70013,-75.63339,4652178,0.041345231,11.51007978
nrsa0809,11316,NRS_DE-10014,FW08DE010,1,2008,38.61817,-75.63092,8392686,5.960927489,4.410716366
nrsa0809,11319,NRS_FL-10028,FW08FL002,1,2008,30.51885,-87.29779,10853441,1.782662234,1.782662234
nrsa0809,11323,NRS_FL-10044,FW08FL018,1,2008,30.29492,-85.29384,2135268,1.179445715,1.179445715
nrsa0809,11324,NRS_FL-10047,FW08FL021,1,2008,30.18841,-83.60819,1978632,1.737844465,2.208790105
nrsa0809,11328,NRS_GA-10050,FW08GA015,1,2008,34.06955,-84.53635,6498060,0.843824381,0.865692264
nrsa0809,11329,NRS_GA-10053,FW08GA018,1,2008,32.00825,-83.29546,6365530,1.407854864,4.945358534
nrsa0809,11330,NRS_GA-10058,FW08GA023,1,2008,33.92673,-85.05046,15808733,10.75286988,10.75286988
nrsa0809,11240,NRS_IA-10058,FW08IA023,1,2008,40.87373,-95.5977,19210063,8.476871458,8.476871458
nrsa0809,11241,NRS_IA-10062,FW08IA027,1,2008,41.37959,-94.89794,19165707,11.35748321,21.47319108
nrsa0809,11242,NRS_IA-10063,FW08IA028,1,2008,41.85046,-94.02613,6598104,7.953736665,7.113358304
nrsa0809,11244,NRS_IA-10066,FW08IA031,1,2008,42.40439,-95.87348,14624806,16.8762966,16.8762966
nrsa0809,11245,NRS_IA-10071,FW08IA036,1,2008,43.35915,-93.86843,6590816,18.49003881,8.412937292
nrsa0809,11248,NRS_IA-10078,FW08IA043,1,2008,41.58756,-94.39744,6621012,5.291980837,12.42511484
nrsa0809,11250,NRS_IA-10089,FW08IA054,1,2008,42.61752,-91.28995,13313051,25.50185394,33.03112567
nrsa0809,12836,NRS_ID-10208,FW08ID024,1,2008,42.17904,-114.222,24493982,7.415817732,7.415817732
nrsa0809,12842,NRS_ID-10218,FW08ID034,1,2008,42.46121,-111.9126,4558716,3.448662068,3.740171844
nrsa0809,12838,NRS_ID-10220,FW08ID036,1,2008,43.60293,-115.5733,23387311,2.778329092,4.623305523
nrsa0809,12839,NRS_ID-10228,FW08ID044,1,2008,42.75271,-116.0744,23283585,4.5810083,5.972097473
nrsa0809,12840,NRS_ID-10236,FW08ID053,1,2008,44.84404,-113.8167,23513704,3.686381559,2.261048234
nrsa0809,12843,NRS_ID-10237,FW08ID057,1,2008,43.31273,-114.1156,23267350,0.726443943,3.227359782
