SITE_ID,VISIT_NO,YEAR,UID,COMID,LAT_DD83,LON_DD83,REALM,PFC_ALG,PFC_AQM,PFC_BRS,PFC_HUM,PFC_LVT,PFC_LWD,PFC_OHV,PFC_RCK,PFC_UCB,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,SumAll_PFC,SumAll_noAlgAQM,SumNat_PFC,SumBig_PFC,XFC_NAT_ALG_AQM
FW08AL018,1,2009,13373,22274544,32.93231611,-86.36246869,WADEABLE,0,0,0.818181818,0,0.727272727,0.454545455,1,0.272727273,0.727272727,0,0.652272727,0,0.161363636,0,0.109090909,0.106818182,0.652272727,0.086363636,0.013636364,0.175,4,4,4,4,0.652272727
FW08AL019,1,2009,13374,18208576,32.91383014,-87.53264771,WADEABLE,0,0,0.636363636,0,0.818181818,0.181818182,0.545454545,0,0.272727273,0,0.231818182,0,0.05,0,0.095454545,0.009090909,0.231818182,0.045454545,0,0.031818182,2.454545454,2.454545454,2.454545454,2.454545454,0.231818181
FW08AL020,1,2009,13803,21655464,33.41281267,-86.75189943,BOATABLE,0,0,1,0,0,0.909090909,1,0.545454545,0.090909091,0,0.815909091,0,0.331818182,0,0,0.220454545,0.815909091,0.177272727,0.081818182,0.004545455,3.545454545,3.545454545,3.545454545,3.545454545,0.815909091
FW08AL021,1,2009,14527,2188031,31.34380861,-85.60881312,BOATABLE,0,0,0.363636364,0.181818182,0.181818182,0.363636364,0.909090909,0.272727273,0.090909091,0,0.227272727,0,0.018181818,0.027272727,0.009090909,0.036363636,0.2,0.1,0.031818182,0.004545455,2.363636365,2.363636365,2.181818183,2.181818183,0.2
FW08AL022,1,2009,13903,21640642,31.68739652,-88.05213311,BOATABLE,0,0,1,0,0.454545455,0.727272727,0.818181818,0.090909091,0,0,0.3,0,0.086363636,0,0.022727273,0.145454545,0.3,0.040909091,0.004545455,0,3.090909091,3.090909091,3.090909091,3.090909091,0.3
FW08AL023,1,2009,13904,21455328,32.15904561,-87.01008263,BOATABLE,0,0.181818182,0.818181818,0,0,0.090909091,0.818181818,0,0,0,0.095454545,0.009090909,0.040909091,0,0,0.004545455,0.086363636,0.040909091,0,0,1.909090909,1.727272727,1.909090909,1.727272727,0.095454546
FW08AL024,1,2009,13804,18589042,34.00378128,-86.74110543,BOATABLE,0,0.545454545,0.363636364,0,0,0.272727273,0.545454545,0.909090909,0.181818182,0,0.231818182,0.081818182,0.018181818,0,0,0.013636364,0.15,0.027272727,0.081818182,0.009090909,2.818181818,2.272727273,2.818181818,2.272727273,0.231818182
FW08AL025,1,2009,13805,3434284,32.43328885,-84.96698746,BOATABLE,0.090909091,0.181818182,0.909090909,0.272727273,0.181818182,0.363636364,0.545454545,0.181818182,0,0.004545455,0.154545455,0.009090909,0.045454545,0.031818182,0.009090909,0.018181818,0.109090909,0.027272727,0.009090909,0,2.727272728,2.454545455,2.454545455,2.181818182,0.122727272
FW08AL026,1,2009,13969,21642420,31.19892816,-87.90346053,BOATABLE,0,0,0.727272727,0,0.272727273,0.454545455,0.909090909,0,0.272727273,0,0.463636364,0,0.090909091,0,0.05,0.022727273,0.463636364,0.268181818,0,0.031818182,2.636363637,2.636363637,2.636363637,2.636363637,0.463636364
FW08AL027,1,2009,13905,21455470,32.12422057,-87.52831805,WADEABLE,0,0,1,0,0.818181818,0.363636364,0.181818182,0.090909091,0.545454545,0,0.390909091,0,0.170454545,0,0.095454545,0.084090909,0.390909091,0.009090909,0.004545455,0.027272727,3,3,3,3,0.39090909
FW08AL028,1,2009,12994,19598508,34.90862922,-87.06229652,BOATABLE,0,0,0.909090909,0,0.454545455,0.454545455,1,0.272727273,0.909090909,0,1.002272727,0,0.147727273,0,0.059090909,0.059090909,1.002272727,0.388636364,0.097727273,0.25,4.000000001,4.000000001,4.000000001,4.000000001,1.002272728
FW08AL029,1,2009,13906,15810691,33.62400503,-85.49383877,BOATABLE,0,0.454545455,0.818181818,0,0,0.818181818,0.181818182,0.181818182,0,0,0.213636364,0.077272727,0.040909091,0,0,0.077272727,0.136363636,0.009090909,0.009090909,0,2.454545455,2,2.454545455,2,0.213636363
FW08AL030,1,2009,14529,2208972,31.86806513,-85.76601507,WADEABLE,0,0,0.727272727,0,0.818181818,0.363636364,1,0,0.090909091,0,0.186363636,0,0.072727273,0,0.040909091,0.018181818,0.186363636,0.05,0,0.004545455,3,3,3,3,0.186363637
FW08AL031,1,2009,13806,21658128,33.15834892,-87.02985999,BOATABLE,0.181818182,0.454545455,0.909090909,0,0.090909091,0.818181818,1,0.636363636,0.454545455,0.009090909,1.452272727,0.295454545,0.286363636,0,0.004545455,0.131818182,1.147727273,0.231818182,0.368181818,0.125,4.545454546,3.909090909,4.545454546,3.909090909,1.452272727
FW08AL032,1,2009,13375,19567812,34.50734375,-88.05036703,WADEABLE,0,0.636363636,0.818181818,0,0.181818182,0.090909091,0.181818182,0,0,0,0.179545455,0.097727273,0.059090909,0,0.009090909,0.004545455,0.081818182,0.009090909,0,0,1.909090909,1.272727273,1.909090909,1.272727273,0.179545455
FW08AL033,1,2009,13807,22203587,33.79214422,-86.13073021,WADEABLE,0,0,0.363636364,0,0.090909091,0,0,0,0,0,0.077272727,0,0.054545455,0,0.022727273,0,0.077272727,0,0,0,0.454545455,0.454545455,0.454545455,0.454545455,0.077272728
FW08AL034,1,2009,13891,18091929,31.30014686,-88.40095587,WADEABLE,0,0,1,0,1,1,0.818181818,0,0,0,0.659090909,0,0.313636364,0,0.05,0.254545455,0.659090909,0.040909091,0,0,3.818181818,3.818181818,3.818181818,3.818181818,0.65909091
FW08AL035,1,2009,13808,18232675,33.24312036,-87.50377582,BOATABLE,0,0.181818182,0.909090909,0.181818182,0.818181818,0.090909091,1,0.454545455,0.090909091,0,0.204545455,0.009090909,0.045454545,0.009090909,0.040909091,0.004545455,0.186363636,0.068181818,0.022727273,0.004545455,3.727272728,3.545454546,3.545454546,3.363636364,0.195454546
FW08AL036,1,2009,13809,18645468,33.8511662,-87.80278113,WADEABLE,0,0,1,0,0.272727273,0.272727273,0.545454545,0.090909091,0.363636364,0,0.218181818,0,0.122727273,0,0.013636364,0.031818182,0.218181818,0.027272727,0.004545455,0.018181818,2.545454546,2.545454546,2.545454546,2.545454546,0.218181819
FW08AL046,1,2009,13810,3296412,32.98546202,-85.32497105,WADEABLE,0,0,0.818181818,0,0.545454545,0.818181818,0.727272727,0,0.272727273,0,0.406818182,0,0.143181818,0,0.063636364,0.113636364,0.406818182,0.036363636,0,0.05,3.181818181,3.181818181,3.181818181,3.181818181,0.406818182
FW08AL047,1,2009,13907,21659936,32.97036777,-87.1982608,WADEABLE,0,0,1,0.090909091,0.272727273,0.181818182,0.727272727,0,0.636363636,0,0.386363636,0,0.218181818,0.004545455,0.031818182,0.009090909,0.381818182,0.036363636,0,0.086363636,2.909090909,2.909090909,2.818181818,2.818181818,0.381818181
FW08AL051,1,2009,14530,21453030,32.18553827,-86.90636776,WADEABLE,0.363636364,0.090909091,0.818181818,0,0.636363636,0.363636364,0.909090909,0,0.272727273,0.102272727,0.329545455,0.004545455,0.040909091,0,0.031818182,0.054545455,0.222727273,0.045454545,0,0.05,3.454545455,3,3.454545455,3,0.329545455
FW08AR001,1,2009,15428,3667388,36.11038631,-90.4500669,WADEABLE,0,0,1,0.363636364,0.727272727,0,0.818181818,0,0,0,0.363636364,0,0.177272727,0.036363636,0.072727273,0,0.327272727,0.077272727,0,0,2.909090909,2.909090909,2.545454545,2.545454545,0.327272727
FW08AR001,2,2009,14262,3667388,36.11038631,-90.4500669,WADEABLE,0,0.090909091,0.545454545,0.272727273,0.727272727,0,0.909090909,0.090909091,0.181818182,0,0.159090909,0.004545455,0.045454545,0.013636364,0.036363636,0,0.140909091,0.045454545,0.004545455,0.009090909,2.818181818,2.727272727,2.545454545,2.454545454,0.145454545
FW08AR002,1,2009,15429,14318887,35.00868082,-91.81229884,WADEABLE,0,0.818181818,0.636363636,0,0.545454545,0.090909091,0.363636364,0,0,0,0.509090909,0.343181818,0.05,0,0.045454545,0.052272727,0.165909091,0.018181818,0,0,2.454545454,1.636363636,2.454545454,1.636363636,0.509090908
FW08AR002,2,2009,14263,14318887,35.00868082,-91.81229884,WADEABLE,0,1,0.818181818,0,1,0.272727273,1,0,0.090909091,0,0.731818182,0.302272727,0.190909091,0,0.152272727,0.013636364,0.429545455,0.068181818,0,0.004545455,4.181818182,3.181818182,4.181818182,3.181818182,0.731818182
FW08AR003,1,2009,13816,7627960,36.24468981,-92.83583518,BOATABLE,0,0,0.636363636,0,0.454545455,0,1,0.272727273,0,0,0.238636364,0,0.05,0,0.022727273,0,0.238636364,0.104545455,0.061363636,0,2.363636364,2.363636364,2.363636364,2.363636364,0.238636364
FW08AR003,2,2009,14219,7627960,36.24468981,-92.83583518,BOATABLE,0,0.090909091,0.909090909,0,0,0,0.636363636,0.090909091,0,0,0.188636364,0.004545455,0.111363636,0,0,0,0.184090909,0.068181818,0.004545455,0,1.727272727,1.636363636,1.727272727,1.636363636,0.188636364
FW08AR004,1,2008,11302,15236258,34.50655745,-94.18862207,WADEABLE,0,0.727272727,0.363636364,0,0.727272727,0.090909091,0.818181818,0.636363636,0.454545455,0,0.365909091,0.036363636,0.102272727,0,0.054545455,0.022727273,0.329545455,0.059090909,0.031818182,0.059090909,3.818181818,3.090909091,3.818181818,3.090909091,0.365909091
FW08AR006,1,2009,13817,7561231,36.21829613,-91.27018957,WADEABLE,0.181818182,0.636363636,0.636363636,0,0.727272727,0.363636364,0.636363636,0,0.181818182,0.084090909,0.529545455,0.172727273,0.086363636,0,0.072727273,0.036363636,0.272727273,0.068181818,0,0.009090909,3.363636363,2.545454545,3.363636363,2.545454545,0.529545454
FW08AR007,1,2008,11301,7805591,34.98609295,-93.60350937,WADEABLE,0,1,0.571428571,0,0.785714286,0.142857143,0.642857143,0,0,0,0.516071429,0.308928571,0.1,0,0.039285714,0.007142857,0.207142857,0.060714286,0,0,3.142857143,2.142857143,3.142857143,2.142857143,0.516071428
FW08AR008,1,2008,11303,21923571,34.42724497,-92.38033902,WADEABLE,0,0.181818182,0.181818182,0,0.909090909,0,0.727272727,0,0.272727273,0,0.15,0.009090909,0.027272727,0,0.063636364,0,0.140909091,0.036363636,0,0.013636364,2.272727273,2.090909091,2.272727273,2.090909091,0.15
FW08AR009,1,2008,11299,22702780,33.88132106,-93.49051167,WADEABLE,0,0.727272727,0.090909091,0.090909091,0.727272727,0,0.909090909,0,0,0,0.163636364,0.036363636,0.004545455,0.004545455,0.054545455,0,0.122727273,0.063636364,0,0,2.545454545,1.818181818,2.454545454,1.727272727,0.15909091
FW08AR010,1,2008,11651,7471678,35.62598092,-89.87932863,BOATABLE,0,0,0.272727273,0.272727273,0,0,0,0.272727273,0,0,0.509090909,0,0.031818182,0.238636364,0,0,0.270454545,0,0.238636364,0,0.818181819,0.818181819,0.545454546,0.545454546,0.270454546
FW08AR012,1,2009,13818,14865395,34.35270394,-91.10541947,BOATABLE,0.181818182,0.090909091,1,0,1,0.181818182,1,0.272727273,0.090909091,0.009090909,0.843181818,0.004545455,0.177272727,0,0.313636364,0.027272727,0.829545455,0.293181818,0.013636364,0.004545455,3.818181819,3.545454546,3.818181819,3.545454546,0.843181819
FW08AR012,2,2009,14220,14865395,34.35270394,-91.10541947,BOATABLE,0,0.181818182,1,0,1,0.090909091,1,0.090909091,0,0,0.847727273,0.009090909,0.159090909,0,0.284090909,0.052272727,0.838636364,0.338636364,0.004545455,0,3.363636364,3.181818182,3.363636364,3.181818182,0.847727273
FW08AR013,1,2009,14264,21812182,33.6451774,-92.20747631,WADEABLE,0,0,0,0,0.090909091,0,0,0,0,0,0.004545455,0,0,0,0.004545455,0,0.004545455,0,0,0,0.090909091,0.090909091,0.090909091,0.090909091,0.004545455
FW08AR014,1,2009,13819,3682162,34.69500093,-90.64588479,BOATABLE,0,0,0.818181818,0,0.727272727,0.090909091,0.818181818,0,0,0,0.513636364,0,0.131818182,0,0.215909091,0.004545455,0.513636364,0.161363636,0,0,2.454545454,2.454545454,2.454545454,2.454545454,0.513636364
FW08AR016,1,2009,13049,7751684,35.67817479,-93.74408949,BOATABLE,0,0,0.272727273,0,0,0.272727273,0.272727273,0.272727273,0.090909091,0,0.059090909,0,0.013636364,0,0,0.013636364,0.059090909,0.013636364,0.013636364,0.004545455,1.181818183,1.181818183,1.181818183,1.181818183,0.059090911
FW08AR017,1,2009,13894,21821222,33.55630443,-92.02261247,BOATABLE,0,0.181818182,1,0,0,0.181818182,0.272727273,0,0,0,0.304545455,0.009090909,0.206818182,0,0,0.075,0.295454545,0.013636364,0,0,1.636363637,1.454545455,1.636363637,1.454545455,0.304545455
FW08AR019,1,2009,13895,7830270,34.92887774,-93.36068491,BOATABLE,0,0,0.727272727,0,0.545454545,0,1,0.090909091,0,0,0.293181818,0,0.138636364,0,0.045454545,0,0.293181818,0.086363636,0.022727273,0,2.363636363,2.363636363,2.363636363,2.363636363,0.293181818
FW08AR020,1,2009,14265,22699450,34.06488091,-93.44225956,WADEABLE,0.727272727,0.727272727,0.636363636,0,0.818181818,0,1,1,0.454545455,0.036363636,0.706818182,0.072727273,0.05,0,0.059090909,0,0.597727273,0.068181818,0.331818182,0.088636364,5.363636363,3.909090909,5.363636363,3.909090909,0.706818182
FW08AR022,1,2009,14221,22864775,34.8014198,-90.77003066,BOATABLE,0,0,0.909090909,0,1,0.090909091,1,0,0,0,0.975,0,0.202272727,0,0.302272727,0.004545455,0.975,0.465909091,0,0,3,3,3,3,0.975
FW08AR024,1,2009,13896,3747896,33.61703373,-93.86000774,BOATABLE,0,0.181818182,0.545454545,0,0.545454545,0,0.727272727,0,0,0,0.209090909,0.009090909,0.081818182,0,0.063636364,0,0.2,0.054545455,0,0,1.999999999,1.818181817,1.999999999,1.818181817,0.20909091
FW08AR025,1,2009,14266,11807676,36.23849513,-91.90776752,WADEABLE,0.454545455,0.363636364,1,0,0.636363636,0.181818182,0.909090909,0,0.090909091,0.022727273,0.693181818,0.102272727,0.284090909,0,0.104545455,0.056818182,0.568181818,0.118181818,0,0.004545455,3.636363637,2.818181818,3.636363637,2.818181818,0.693181819
FW08AR026,1,2009,14267,3672208,35.53264371,-90.44201227,BOATABLE,0,0.181818182,0.545454545,0.090909091,0.909090909,0,1,0,0,0,0.597727273,0.009090909,0.027272727,0.004545455,0.1,0,0.584090909,0.456818182,0,0,2.727272727,2.545454545,2.636363636,2.454545454,0.593181818
FW08AR027,1,2009,14268,11800649,35.3466556,-91.32230048,WADEABLE,0,0.545454545,0.363636364,0,0.363636364,0.181818182,0.818181818,0,0,0,0.545454545,0.063636364,0.054545455,0,0.161363636,0.075,0.481818182,0.190909091,0,0,2.272727273,1.727272728,2.272727273,1.727272728,0.545454546
FW08AR028,1,2009,13897,14865277,34.43419253,-91.16681756,BOATABLE,0,0,0.727272727,0,0.727272727,0.181818182,1,0.727272727,0.363636364,0,0.434090909,0,0.120454545,0,0.036363636,0.009090909,0.434090909,0.140909091,0.109090909,0.018181818,3.727272727,3.727272727,3.727272727,3.727272727,0.434090908
FW08AR030,1,2009,13898,21999712,34.35517222,-92.86759448,BOATABLE,0,0.272727273,0.636363636,0,0.181818182,0,0.909090909,0.454545455,0.272727273,0,0.413636364,0.013636364,0.068181818,0,0.009090909,0,0.4,0.213636364,0.077272727,0.031818182,2.727272728,2.454545455,2.727272728,2.454545455,0.413636364
FW08AR031,1,2009,14269,7817394,35.31565061,-92.39585489,WADEABLE,0,0.125,0,0,0,0,0,0.375,0,0,0.165625,0.03125,0,0,0,0,0.134375,0,0.134375,0,0.5,0.375,0.5,0.375,0.165625
FW08AR032,1,2009,13050,7756138,35.42766302,-94.14453915,BOATABLE,0,0,0.545454545,0,0,0.090909091,0.454545455,0,0,0,0.090909091,0,0.045454545,0,0,0.022727273,0.090909091,0.022727273,0,0,1.090909091,1.090909091,1.090909091,1.090909091,0.090909091
FW08AR035,1,2008,11300,7764647,35.76862941,-93.1659807,WADEABLE,0,0,0.090909091,0,0.090909091,0,0.454545455,1,0,0,0.184090909,0,0.004545455,0,0.004545455,0,0.184090909,0.040909091,0.134090909,0,1.636363637,1.636363637,1.636363637,1.636363637,0.18409091
FW08AR036,1,2009,13899,9544233,33.56425478,-94.38411286,BOATABLE,0,0,0.727272727,0,0.090909091,0.181818182,0.272727273,0.272727273,0,0,0.234090909,0,0.156818182,0,0.004545455,0.027272727,0.234090909,0.013636364,0.031818182,0,1.545454546,1.545454546,1.545454546,1.545454546,0.23409091
FW08AR037,1,2009,14270,7549123,36.10448686,-91.08780527,BOATABLE,0,0.090909091,0.454545455,0.090909091,0.727272727,0.272727273,0.545454545,0,0,0,0.411363636,0.022727273,0.095454545,0.004545455,0.138636364,0.068181818,0.384090909,0.081818182,0,0,2.181818182,2.090909091,2.090909091,2,0.406818182
FW08AR041,1,2009,13900,7629290,36.35957618,-92.59069445,BOATABLE,0.545454545,1,0.727272727,0,0.636363636,0.090909091,0.818181818,0.636363636,0,0.045454545,0.643181818,0.229545455,0.054545455,0,0.031818182,0.004545455,0.368181818,0.179545455,0.097727273,0,4.454545453,2.909090908,4.454545453,2.909090908,0.64318182
FW08AR042,1,2009,14271,22865239,34.77402298,-90.74420867,BOATABLE,0,0,1,0,1,0,1,0,0,0,1.161363636,0,0.206818182,0,0.463636364,0,1.161363636,0.490909091,0,0,3,3,3,3,1.161363637
FW08AR043,1,2009,14272,14320659,35.05882281,-91.4438667,BOATABLE,0,0.181818182,1,0,0.545454545,0.181818182,0.818181818,0,0,0,0.745454545,0.009090909,0.225,0,0.206818182,0.009090909,0.736363636,0.295454545,0,0,2.727272727,2.545454545,2.727272727,2.545454545,0.745454545
FW08AR044,1,2009,13051,7802359,35.09489821,-93.4227353,WADEABLE,0,0,0.545454545,0,0.636363636,0,0.454545455,0,0,0,0.1,0,0.027272727,0,0.031818182,0,0.1,0.040909091,0,0,1.636363636,1.636363636,1.636363636,1.636363636,0.1
FW08AR052,1,2009,14273,19950146,33.04553747,-93.82874478,BOATABLE,0,0,0.818181818,0,0,0.090909091,0.090909091,0.272727273,0,0,0.172727273,0,0.131818182,0,0,0.004545455,0.172727273,0.022727273,0.013636364,0,1.272727273,1.272727273,1.272727273,1.272727273,0.172727274
FW08AR053,1,2009,14274,7672652,36.28442851,-90.72571493,BOATABLE,0,0,0.272727273,0.181818182,0.363636364,0.454545455,0.272727273,0.181818182,0,0,0.486363636,0,0.068181818,0.131818182,0.090909091,0.154545455,0.354545455,0.031818182,0.009090909,0,1.727272729,1.727272729,1.545454547,1.545454547,0.354545455
FW08AR057,1,2009,14275,11830684,36.063267,-92.11116972,BOATABLE,0,0.181818182,0.818181818,0,0.454545455,0.181818182,0.545454545,0.272727273,0,0,0.315909091,0.027272727,0.15,0,0.022727273,0.027272727,0.288636364,0.027272727,0.061363636,0,2.454545455,2.272727273,2.454545455,2.272727273,0.31590909
FW08AR060,1,2009,14276,1543505,35.40391583,-94.33819472,BOATABLE,0,0.818181818,0.818181818,0,0,0.090909091,1,0,0,0,0.570909091,0.227272727,0.209090909,0,0,0.004545455,0.343636364,0.13,0,0,2.727272727,1.909090909,2.727272727,1.909090909,0.570909091
FW08AR067,1,2008,11652,14191085,34.01733467,-90.98794483,BOATABLE,0,0,0.636363636,0.363636364,0.363636364,0,0.181818182,0.363636364,0,0,0.477272727,0,0.031818182,0.209090909,0.018181818,0,0.268181818,0.009090909,0.209090909,0,1.90909091,1.90909091,1.545454546,1.545454546,0.268181818
FW08AR069,1,2009,15430,11828858,36.11488649,-91.96699076,WADEABLE,0,0,0.454545455,0,0.454545455,0.272727273,0.454545455,0.1,0,0,0.189090909,0,0.040909091,0,0.040909091,0.061363636,0.189090909,0.040909091,0.005,0,1.736363638,1.736363638,1.736363638,1.736363638,0.189090909
FW08AR070,1,2009,14277,11774535,35.51270346,-91.61686914,WADEABLE,1,1,0.727272727,0,0.909090909,0,0.818181818,0.181818182,0.818181818,0.05,0.545454545,0.159090909,0.090909091,0,0.1,0,0.336363636,0.095454545,0.009090909,0.040909091,5.454545454,3.454545454,5.454545454,3.454545454,0.545454545
FW08AR072,1,2009,14278,21955804,33.26914799,-92.67900876,WADEABLE,0,0.1,0.7,0,0.9,0.6,1,0,0.8,0,0.265,0.005,0.055,0,0.045,0.03,0.26,0.07,0,0.06,4.1,4,4.1,4,0.265
FW08AR073,1,2009,13052,7629788,36.42861166,-93.14634877,WADEABLE,0,0,0.545454545,0,0.181818182,0.272727273,0.181818182,0.636363636,0.090909091,0,0.318181818,0,0.075,0,0.027272727,0.079545455,0.318181818,0.027272727,0.086363636,0.022727273,1.909090909,1.909090909,1.909090909,1.909090909,0.318181818
FW08AR078,1,2008,11653,14189961,34.73421624,-90.45759671,BOATABLE,0,0,0,0.636363636,0,0,0,0.636363636,0,0,0.895454545,0,0,0.447727273,0,0,0.447727273,0,0.447727273,0,1.272727272,1.272727272,0.636363636,0.636363636,0.447727273
FW08AR080,1,2009,14279,7751690,35.68548535,-93.52616962,WADEABLE,0,0,0.181818182,0,0.272727273,0,0.272727273,0.363636364,0,0,0.109090909,0,0.009090909,0,0.013636364,0,0.109090909,0.031818182,0.054545455,0,1.090909092,1.090909092,1.090909092,1.090909092,0.10909091
FW08AR084,1,2009,13901,22704848,33.87304613,-93.50813619,WADEABLE,0,0,0.818181818,0,1,0.363636364,1,0,0.454545455,0,0.356818182,0,0.125,0,0.104545455,0.018181818,0.356818182,0.086363636,0,0.022727273,3.636363637,3.636363637,3.636363637,3.636363637,0.356818182
FW08AR087,1,2008,11654,18055942,33.71397906,-91.15474059,BOATABLE,0,0,0.545454545,0.363636364,0.272727273,0.181818182,0.545454545,0.363636364,0,0,0.786363636,0,0.027272727,0.290909091,0.05,0.027272727,0.495454545,0.1,0.290909091,0,2.272727273,2.272727273,1.909090909,1.909090909,0.495454545
FW08AR088,1,2009,14280,21956030,33.2092422,-92.53051456,WADEABLE,0,0,0.818181818,0.181818182,0.727272727,0.272727273,0,0,0.363636364,0,0.136363636,0,0.059090909,0.009090909,0.036363636,0.013636364,0.127272727,0,0,0.018181818,2.363636364,2.363636364,2.181818182,2.181818182,0.127272727
FW08AR093,1,2009,14281,19302949,33.22879258,-91.28794196,WADEABLE,0,0,0,0,0,0,0.7,0,0,0,0.1475,0,0,0,0,0,0.1475,0.1475,0,0,0.7,0.7,0.7,0.7,0.1475
FW08AR094,1,2009,14283,22003532,33.89925291,-92.63604743,WADEABLE,0.090909091,0,0.818181818,0.090909091,0.818181818,0.181818182,0.090909091,0,0.636363636,0.004545455,0.256818182,0,0.077272727,0.004545455,0.106818182,0.027272727,0.247727273,0.004545455,0,0.031818182,2.727272727,2.636363636,2.636363636,2.545454545,0.252272728
FW08AR099,1,2009,13053,7763911,35.71495398,-92.88273831,WADEABLE,0,0,0.181818182,0,0.454545455,0,0.636363636,0.727272727,0.090909091,0,0.122727273,0,0.009090909,0,0.022727273,0,0.122727273,0.05,0.036363636,0.004545455,2.090909091,2.090909091,2.090909091,2.090909091,0.122727273
FW08AR111,1,2009,13054,7817572,35.27595613,-92.19925139,WADEABLE,0,0.090909091,0.363636364,0,0.818181818,0.090909091,0.636363636,0,0,0,0.681818182,0.052272727,0.065909091,0,0.293181818,0.004545455,0.629545455,0.265909091,0,0,2,1.909090909,2,1.909090909,0.681818182
FW08AR112,1,2009,15431,15232632,34.70130029,-93.79739102,WADEABLE,0.272727273,0.090909091,0.727272727,0,0.818181818,0.272727273,0.909090909,0.909090909,0,0.013636364,0.447727273,0.004545455,0.102272727,0,0.077272727,0.013636364,0.429545455,0.1,0.136363636,0,4,3.636363636,4,3.636363636,0.447727273
