"PUBLICATION_DATE","SITE_ID","DATE_COL","SITESAMP","VISIT_NO","AG_ECO3","AG_ECO3_NM","AG_ECO9","AG_ECO9_NM","BOAT_WADE","BORD_RIV","CH0813_WGT","CHNG_SF","CNTYNAME","COMID","DESC_CODE","ELEVATION","EPA_REG","EVALSTAT","EVALUATED","FEOW_ID","FRAME14","FRAME18_ID","FS_EW","GNIS_ID","GNIS_NAME","HUC2","HUC2_REG","HUC8","HUC8_NM","LAT_DD83","LON_DD83","MAJ_BAS_NM","MAJ_BASIN","MISS_BASIN","MISS_BASIN_NM","NA_L1CODE","NA_L1NAME","NA_L2CODE","NA_L2NAME","NA_L3CODE","NA_L3NAME","NARS_NAME","NARS_OWN","NFWAWGTCAT","NRS13_EVAL","NRS13_MDC","NRS13_PNL","NRS13_SF","NRS13_STRA","NRS13_TNT","NRS13_URBN","NRS13_VST","NRS13_WGTD","NRSA_USE","OWN_CODE","OWN_DESC","OWN_TYPE","OWNSHP","PSTL_CODE","REACHCODE","RT_NRSA","SITETYPE","SO","SORT13_ID","SORT18_ID","SOURCE","STATE","STATECTY","STATEID","STRAH_CAL","STRAH_CAT","STRAH_ORD","STUDY","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","WGT_EXT_SP","XCOORD","YCOORD","YEAR"
"4/29/2019","OHRO-1036",2013-06-24,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","","",0,0,"Summit",15588442,100,203.81,"Region_5","Target-Sampled","YES",116,"NRSA14_ST","OH24475","",1072205,"Cuyahoga River","H04","GL","H04110002","Cuyahoga",41.24697,-81.55581,"Great Lakes Region","H04","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.10","Erie Drift Plain","Cuyahoga River","NPS","","Target_Sampled","OH_RiversOther_NAP","Base_NewRiversOther","Include","OH","Target","NonUrban",1,221.16358,"YES",145,"National Park","Federal","National Park Service (NPS)","OH",4.11e+12,"Im","PROB",5,"OH1036","OH_10052","NHDPlusV1","OH",39153,"",5,"RiversOther",5,"NRSA",61,"Erie Drift Plain","61d","Erie Gorges",114.9506284,1196459,510956.4,"2013"
"4/29/2019","DESS-1085",2013-06-24,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"New Castle",4651344,501,26.46,"Region_3","Target-Sampled","YES",118,"NRSA14_ST","DE8436","",NA,"","H02","MA","H02040205","Brandywine-Christina",39.72867,-75.68322,"Mid-Atlantic Region","H02","","",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.1","Northern Piedmont","","Local Government","","Target_Sampled","DE_SmallStreams_SAP","Base_NewSmallStreams","Include","DE","Target","Urban",1,94.86274,"YES",520,"Local Recreation Area","Local Government","County Land","DE",2.04e+12,"Im","PROB",1,"DE1085","DE_10023","NHDPlusV1","DE",10003,"",1,"SmallStreams",1,"NRSA",64,"Northern Piedmont","64c","Piedmont Uplands",51.74569199,1712643,433558.4,"2013"
"4/29/2019","KSRF-0004",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","","",NA,NA,"",18841300,NA,NA,"Region_7","Target-Sampled","YES",NA,"","","",480855,"Kings Creek","","","H10270101","",39.10730994,-96.6072498,"Missouri Region","H10","","",NA,"",NA,"","","","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","KS",1.03e+13,"In","HAND",2,"","","","KS",NA,"",NA,"",NA,"NRSA",28,"Flint Hills","28a","Flint Hills",NA,NA,NA,"2013"
"4/29/2019","MNSS-1169",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","","",0,0,"Pennington",7037869,NA,343.31,"Region_5","Target-Sampled","YES",109,"NRSA14_ST","MN80739","",NA,"","H09","SR","H09020303","Red Lake",48.10913,-96.11106,"Souris-Red-Rainy Region","H09","","",9,"GREAT PLAINS",9.2,"TEMPERATE PRAIRIES","9.2.2","Lake Manitoba and Lake Agassiz Plain","","Private","","Target_Sampled","MN_SmallStreams_TPL","Base_NewSmallStreams","Include","MN","Target","NonUrban",1,5643.61519,"YES",NA,"","","","MN",9.02e+12,"Im","PROB",0,"MN1169","MN_10022","NHDPlusV1","MN",27113,"",0,"SmallStreams",0,"NRSA",48,"Lake Agassiz Plain","48d","Lake Agassiz Plains",2720.397965,-8342.313,1183412,"2013"
"4/29/2019","COS9-0920",2013-06-24,"Y",1,"WMTNS","West","WMT","Western Mountains","Wadeable","",0,0,"Montrose",3251801,NA,2441.79,"Region_8","Target-Sampled","YES",130,"NRSA14_ST","CO97626","",186888,"Crystal Creek","H14","CO","H14020002","Upper Gunnison",38.55320856,-107.5189582,"Upper Colorado Region","H14","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.14","Southern Rockies","Crystal Creek","Private","CO_3rd","Target_Sampled","CO_Streams_CO_3rd","Base_09Stream_RVT","Include","CO","Target","NonUrban",2,1,"YES",NA,"","","","CO",1.4e+13,"Im","PROB",3,"CO0920","CO_10001","NHDPlusV1","CO",8085,"",3,"LargeStreams",3,"NRSA",21,"Southern Rockies","21f","Sedimentary Mid-Elevation Forests",399.2024822,-991985.071,178238.074,"2013"
"4/29/2019","TXS9-0928",2013-06-25,"Y",2,"PLNLOW","Plains and Lowlands","SPL","Southern Plains","Wadeable","",0,0,"Cooke",3134061,NA,232.4,"Region_6","Target-Sampled","YES",144,"NRSA14_ST","TX12186","",1376197,"South Fish Creek","H11","MS","H11130201","Farmers-Mud",33.75841,-97.29398,"Arkansas-White-Red Region","H11","H11","Arkansas-White-Red Region",9,"GREAT PLAINS",9.4,"SOUTH CENTRAL SEMI-ARID PRAIRIES","9.4.5","Cross Timbers","South Fish Creek","Private","TX_2nd","Target_Sampled","TX_Streams_TX_2nd","Base_09Stream","Include","TX","Target","NonUrban",2,1,"YES",NA,"","","","TX",1.11e+13,"R","PROB",2,"TX0928","TX_10072","NHDPlusV1","TX",48097,"",2,"SmallStreams",2,"NRSA",29,"Cross Timbers","29d","Grand Prairie",369.9866702,-119014.2,-417994.9,"2013"
"4/29/2019","OKR9-0913",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","SPL","Southern Plains","Wadeable","",0,0,"Custer",5266018,NA,468.71,"Region_6","Target-Sampled","YES",144,"NRSA14_ST","OK20458","",1101881,"Canadian River","H11","MS","H11090201","Lower Canadian-Deer",35.81455,-98.70209,"Arkansas-White-Red Region","H11","H11","Arkansas-White-Red Region",9,"GREAT PLAINS",9.4,"SOUTH CENTRAL SEMI-ARID PRAIRIES","9.4.2","Central Great Plains","Canadian River","Private","OK_7th+","Target_Sampled","OK_Rivers_OK_7th+","Base_09River","Include","OK","Target","NonUrban",1,1,"YES",NA,"","","","OK",1.11e+13,"In","PROB",7,"OK0913","OK_10073","NHDPlusV1","OK",40039,"",7,"RiversMajor",7,"NRSA",27,"Central Great Plains","27o","Cross Timbers Transition",115.8330751,-241961,-185374.9,"2013"
"4/29/2019","MTS9-0934",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Pondera",12641653,NA,1138.88,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","MT35399","",775356,"Pondera Coulee","H10U","MS","H10030203","Marias",48.14321,-112.1246,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.1","Northwestern Glaciated Plains","Pondera Coulee","Private","MT_2nd","Target_Sampled","MT_Streams_MT_2nd","Base_09Stream","Include","MT","Target","NonUrban",1,1,"YES",NA,"","","","MT",1e+13,"In","PROB",2,"MT0934","MT_10011","NHDPlusV1","MT",30073,"",2,"SmallStreams",2,"NRSA",42,"Northwestern Glaciated Plains","42o","North Central Brown Glaciated Plains",433.197563,-1204818,1289623,"2013"
"4/29/2019","UTRO-1035",2013-06-25,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Garfield",10807699,302,2258.35,"Region_8","Target-Sampled","YES",127,"NRSA14_ST","UT118888","",NA,"","H16","GB","H16030002","East Fork Sevier",37.81354,-112.0533,"Great Basin Region","H16","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.13","Wasatch and Uinta Mountains","","State","","Target_Sampled","UT_RiversOther_WMT","Base_NewRiversOther","Include","UT","Target","NonUrban",1,147.26768,"YES",320,"State Trust Lands","State","State Land Board","UT",1.6e+13,"Im","PROB",5,"UT1035","UT_10016","NHDPlusV1","UT",49017,"",0,"RiversOther",5,"NRSA",19,"Wasatch and Uinta Mountains","19g","Mountain Valleys",70.64756664,-1393218,153094.1,"2013"
"4/29/2019","NVSS-1104",2013-06-25,"Y",1,"WMTNS","West","XER","Xeric","","",0,0,"Elko",23287029,101,2119.16,"Region_9","Target-Sampled","YES",121,"NRSA14_ST","NV174410","West",861239,"Salmon Creek","H17","PN","H17050102","Bruneau",41.95777,-115.8638,"Pacific Northwest Region","H17","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.3","Northern Basin and Range","Salmon Creek","USFS","","Target_Sampled","NV_SmallStreams_XER","Base_NewSmallStreams","Include","NV","Target","NonUrban",1,3169.99953,"YES",130,"National Forest-National Grassland","Federal","Forest Service (USFS)","NV",1.71e+13,"Im","PROB",1,"NV1104","NV_10009","NHDPlusV1","NV",32007,"",1,"SmallStreams",1,"NRSA",80,"Northern Basin and Range","80j","Semiarid Uplands",724.4018183,-1623274,669734.4,"2013"
"4/29/2019","KYS9-0924",2013-06-25,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","Wadeable","",0,0,"Mason",2087257,NA,206.64,"Region_4","Target-Sampled","YES",150,"NRSA14_ST","KY9007","",505726,"Two Lick Creek","H05","MS","H05100101","Licking",38.60545,-83.95593,"Ohio-Tennessee Region","H05_06","H05","Ohio Region",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.3","Interior Plateau","Two Lick Creek","Private","KY_3rd","Target_Sampled","KY_Streams_KY_3rd","Base_09Stream","Include","KY","Target","NonUrban",1,1,"YES",NA,"","","","KY",5.1e+12,"Im","PROB",3,"KY0924","KY_10006","NHDPlusV1","KY",21161,"",3,"LargeStreams",3,"NRSA",71,"Interior Plateau","71k","Hills of the Bluegrass",1232.778954,1036229,189652,"2013"
"4/29/2019","KSRS-1336",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","","",0,0,"Riley",3643460,NA,332.32,"Region_7","Target-Sampled","YES",143,"NRSA14_ST","KS43036","",476416,"Deep Creek","H10L","MS","H10270102","Middle Kansas",39.10386,-96.49063,"Missouri Region","H10","H10L","Lower Missouri Region",9,"GREAT PLAINS",9.4,"SOUTH CENTRAL SEMI-ARID PRAIRIES","9.4.4","Flint Hills","Deep Creek","Private","","Target_Sampled","KS_RiverStream","Base_NewRiverStream","Include","KS","Target","NonUrban",1,987.90857,"YES",NA,"","","","KS",1.03e+13,"In","PROB",4,"KS1336","KS_10067","NHDPlusV1","KS",20161,"SPB-336",4,"LargeStreams",4,"NRSA",28,"Flint Hills","28a","Flint Hills",341.4498869,-42036.33,179872.7,"2013"
"4/29/2019","ARRM-1004",2013-06-25,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"Perry",7789108,NA,78.79,"Region_6","Target-Sampled","YES",147,"NRSA14_ST","AR93354","",78956,"Arkansas River","H11","MS","H11110203","Lake Conway-Point Remove",35.0758,-92.63969,"Arkansas-White-Red Region","H11","H11","Arkansas-White-Red Region",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.7","Arkansas Valley","Arkansas River","Private","","Target_Sampled","AR_RiversMajor_SAP","Base_NewRiversMajor","Include","AR","Target","NonUrban",1,406.65529,"YES",NA,"","","","AR",1.11e+13,"Im","PROB",9,"AR1004","AR_10037","NHDPlusV1","AR",5105,"",9,"RiversMajor",9,"NRSA",37,"Arkansas Valley","37b","Arkansas River Floodplain",132.1074531,303802.5,-266132.9,"2013"
"4/29/2019","NDR9-0910",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Bowman",21850289,NA,815.29,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","ND49307","",1030454,"North Fork Grand River","H10U","MS","H10130301","North Fork Grand",45.95829,-103.1202,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","North Fork Grand River","Private","ND_6th","Target_Sampled","ND_Rivers_ND_6th","Base_09River","Include","ND","Target","NonUrban",1,1,"YES",NA,"","","","ND",1.01e+13,"Im","PROB",6,"ND0910","ND_10052","NHDPlusV1","ND",38011,"",6,"RiversOther",6,"NRSA",43,"Northwestern Great Plains","43a","Missouri Plateau",35.34301426,-552173.6,966138.8,"2013"
"4/29/2019","WIRF-0008",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","UMW","Upper Midwest","","",NA,NA,"",13350886,NA,NA,"Region_5","Target-Sampled","YES",NA,"","","",1579255,"Flambeau River","","","H7050002","",45.88327363,-90.68102965,"Upper Mississippi Region","H07","","",NA,"",NA,"","","","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","WI",7.05e+12,"In","HAND",5,"","","","WI",NA,"",NA,"",NA,"NRSA",50,"Northern Lakes and Forests","50g","Chippewa Lobe Rocky Ground Moraines",NA,NA,NA,"2013"
"4/29/2019","OKS9-0939",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","SPL","Southern Plains","Wadeable","",0,0,"Johnston",430066,NA,253.29,"Region_6","Target-Sampled","YES",144,"NRSA14_ST","OK63533","",1096542,"Pennington Creek","H11","MS","H11130304","Lower Washita",34.34592,-96.69948,"Arkansas-White-Red Region","H11","H11","Arkansas-White-Red Region",9,"GREAT PLAINS",9.4,"SOUTH CENTRAL SEMI-ARID PRAIRIES","9.4.5","Cross Timbers","Pennington Creek","Private","OK_4th","Target_Sampled","OK_Streams_OK_4th","Base_09Stream","Include","OK","Target","NonUrban",1,1,"YES",NA,"","","","OK",1.11e+13,"R","PROB",4,"OK0939","OK_10069","NHDPlusV1","OK",40069,"",4,"LargeStreams",4,"NRSA",29,"Cross Timbers","29g","Arbuckle Uplift",251.8159833,-63852.79,-352907.2,"2013"
"4/29/2019","SDS9-0938",2013-06-25,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Meade",14552817,NA,991.72,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","SD12052","",1261334,"Boxelder Creek","H10U","MS","H10120111","Middle Cheyenne-Elk",44.15643,-103.2287,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","Boxelder Creek","Private","SD_3rd","Target_Sampled","SD_Streams_SD_3rd","Base_09Stream","Include","SD","Target","NonUrban",1,1,"YES",NA,"","","","SD",1.01e+13,"In","PROB",3,"SD0938","SD_10004","NHDPlusV1","SD",46093,"",3,"LargeStreams",3,"NRSA",43,"Northwestern Great Plains","43g","Semiarid Pierre Shale Plains",197.012961,-575801.9,766885,"2013"
"4/29/2019","ALR9-0904",2013-06-25,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","Boatable","",0,0,"Shelby",21656490,NA,123.71,"Region_4","Target-Sampled","YES",153,"NRSA14_ST","AL45371","",159294,"Cahaba River","H03W","SA","H03150202","Cahaba",33.41281268,-86.75189942,"South-Atlantic Region","H03","","",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.1","Ridge and Valley","Cahaba River","Private","AL_4th5th","Target_Sampled","AL_Rivers_AL_4th5th","Base_09River","Include","AL","Target","Urban",1,1,"YES",NA,"","","","AL",3.15e+12,"In","PROB",5,"AL0904","AL_10007","NHDPlusV1","AL",1117,"",5,"RiversMajor",5,"NRSA",67,"Ridge and Valley","67h","Southern Sandstone Ridges",128.969193,853029.72,-415868.522,"2013"
"4/29/2019","KSRF-0002",2013-06-26,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","","",NA,NA,"",21515712,NA,NA,"Region_7","Target-Sampled","YES",NA,"","","",474635,"Spring Creek","","","H11070102","",37.78673008,-96.43021632,"Arkansas-White-Red Region","H11","","",NA,"",NA,"","","","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","KS",1.11e+13,"R","HAND",4,"","","","KS",NA,"",NA,"",NA,"NRSA",28,"Flint Hills","28a","Flint Hills",NA,NA,NA,"2013"
"4/29/2019","WALS-1070",2013-06-25,"Y",1,"WMTNS","West","XER","Xeric","","",0,0,"Kittitas",24125231,NA,799.5,"Region_10","Target-Sampled","YES",120,"NRSA14_ST","WA30539","",1517395,"Caribou Creek","H17","PN","H17030001","Upper Yakima",47.09141,-120.3099,"Pacific Northwest Region","H17","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.2","Columbia Plateau","Caribou Creek","Private","","Target_Sampled","WA_LargeStreams_XER","Base_NewLargeStreams","Include","WA","Target","NonUrban",1,1354.68617,"YES",NA,"","","","WA",1.7e+13,"Im","PROB",3,"WA1070","WA_10020","NHDPlusV1","WA",53037,"",3,"LargeStreams",3,"NRSA",10,"Columbia Plateau","10g","Yakima Folds",484.3464031,-1834708,1306969,"2013"
"4/29/2019","PARM-1002",2013-06-26,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"Northumberland",8152547,NA,134.1,"Region_3","Target-Sampled","YES",158,"NRSA14_ST","PA25483","",1190936,"West Branch Susquehanna River","H02","MA","H02050206","Lower West Branch Susquehanna",41.06235,-76.85619,"Mid-Atlantic Region","H02","","",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.1","Ridge and Valley","West Branch Susquehanna River","Private","","Target_Sampled","PA_RiversMajor_SAP","Base_NewRiversMajor","Include","PA","Target","Urban",1,378.73039,"YES",NA,"","","","PA",2.05e+12,"In","PROB",6,"PA1002","PA_10026","NHDPlusV1","PA",42097,"",6,"RiversMajor",6,"NRSA",67,"Ridge and Valley","67b","Northern Shale Valleys",216.452938,1585256,559397.4,"2013"
"4/29/2019","UTSS-1107",2013-06-26,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Kane",10809609,101,2558.18,"Region_8","Target-Sampled","YES",127,"NRSA14_ST","UT120107","West",NA,"","H16","GB","H16030002","East Fork Sevier",37.43042,-112.3516,"Great Basin Region","H16","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.13","Wasatch and Uinta Mountains","","USFS","","Target_Sampled","UT_SmallStreams_WMT","Base_NewSmallStreams","Include","UT","Target","NonUrban",1,8932.25691,"YES",130,"National Forest-National Grassland","Federal","Forest Service (USFS)","UT",1.6e+13,"In","PROB",2,"UT1107","UT_10012","NHDPlusV1","UT",49025,"",2,"SmallStreams",2,"NRSA",19,"Wasatch and Uinta Mountains","19e","High Plateaus",1507.3107,-1426208,115203.9,"2013"
"4/29/2019","OHSS-1124",2013-06-26,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","","",0,0,"Darke",18509814,NA,300.6,"Region_5","Target-Sampled","YES",150,"NRSA14_ST","OH76630","",449850,"Wabash River","H05","MS","H05120101","Upper Wabash",40.31965,-84.63034,"Ohio-Tennessee Region","H05_06","H05","Ohio Region",8,"EASTERN TEMPERATE FORESTS",8.2,"CENTRAL USA PLAINS","8.2.4","Eastern Corn Belt Plains","Wabash River","Private","","Target_Sampled","OH_SmallStreams_TPL","Base_NewSmallStreams","Include","OH","Target","NonUrban",1,4348.26945,"YES",NA,"","","","OH",5.12e+12,"Im","PROB",2,"OH1124","OH_10043","NHDPlusV1","OH",39037,"",2,"SmallStreams",2,"NRSA",55,"Eastern Corn Belt Plains","55a","Clayey High Lime Till Plains",2852.048801,955562.8,373233.9,"2013"
"4/29/2019","MTS9-0941",2013-06-26,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Teton",12744915,NA,1286.71,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","MT38303","",782211,"Deep Creek","H10U","MS","H10030205","Teton",47.72172,-112.4911,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.1","Northwestern Glaciated Plains","Deep Creek","Private","MT_3rd","Target_Sampled","MT_Streams_MT_3rd","Base_09Stream","Include","MT","Target","NonUrban",1,1,"YES",NA,"","","","MT",1e+13,"R","PROB",3,"MT0941","MT_10081","NHDPlusV1","MT",30099,"",3,"LargeStreams",3,"NRSA",42,"Northwestern Glaciated Plains","42r","Foothill Grassland",191.3309359,-1239957,1248528,"2013"
"4/29/2019","NDSS-1105",2013-06-26,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","","",0,0,"Adams",21850625,NA,798.17,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","ND49211","",1032819,"Willow Creek","H10U","MS","H10130301","North Fork Grand",45.98051,-102.8498,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","Willow Creek","Private","","Target_Sampled","ND_SmallStreams_NPL","Base_NewSmallStreams","Include","ND","Target","NonUrban",1,135.74428,"YES",NA,"","","","ND",1.01e+13,"In","PROB",2,"ND1105","ND_10013","NHDPlusV1","ND",38001,"",2,"SmallStreams",2,"NRSA",43,"Northwestern Great Plains","43a","Missouri Plateau",9.668737576,-531059,967058,"2013"
"4/29/2019","MDR9-0905",2013-06-26,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","Boatable","MD:WV",0,0,"Allegany",8431716,NA,137.44,"Region_3","Target-Sampled","YES",158,"NRSA14_ST","MD18356","",597915,"Potomac River","H02","MA","H02070003","Cacapon-Town",39.62421,-78.42927,"Mid-Atlantic Region","H02","","",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.1","Ridge and Valley","Potomac River","Private","MD_6th","Target_Sampled","MD_Rivers_MD_6th","Base_09River_RVT","Include","MD","Target","NonUrban",2,1,"YES",NA,"","","","MD",2.07e+12,"Im","PROB",6,"MD0905","MD_10022","NHDPlusV1","MD:WV",24001,"",6,"RiversMajor",6,"NRSA",67,"Ridge and Valley","67d","Northern Dissected Ridges and Knobs",165.7876131,1486166,375863,"2013"
"4/29/2019","TXR9-0903",2013-06-26,"Y",1,"PLNLOW","Plains and Lowlands","SPL","Southern Plains","Boatable","",0,0,"Denton",1285939,NA,170.75,"Region_6","Target-Sampled","YES",141,"NRSA14_ST","TX49836","",1383076,"Denton Creek","H12","TX","H12030104","Denton",33.05566,-97.25306,"Rio Grande-Texas-Gulf Region","H12_13","","",9,"GREAT PLAINS",9.4,"SOUTH CENTRAL SEMI-ARID PRAIRIES","9.4.5","Cross Timbers","Denton Creek","Private","TX_5th","Target_Sampled","TX_Rivers_TX_5th","Base_09River","Include","TX","Target","NonUrban",2,1,"YES",NA,"","","","TX",1.2e+13,"In","PROB",5,"TX0903","TX_10073","NHDPlusV1","TX",48121,"",5,"RiversOther",5,"NRSA",29,"Cross Timbers","29d","Grand Prairie",199.6287274,-116285.1,-496513.8,"2013"
"4/29/2019","WIRF-0002",2013-06-26,"Y",1,"PLNLOW","Plains and Lowlands","UMW","Upper Midwest","","",NA,NA,"",13124954,NA,NA,"Region_5","Target-Sampled","YES",NA,"","","",1578997,"Chippewa River","","","H7050001","",45.48286123,-91.25274334,"Upper Mississippi Region","H07","","",NA,"",NA,"","","","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","WI",7.05e+12,"In","HAND",5,"","","","WI",NA,"",NA,"",NA,"NRSA",50,"Northern Lakes and Forests","50g","Chippewa Lobe Rocky Ground Moraines",NA,NA,NA,"2013"
"4/29/2019","ORR9-0912",2013-06-26,"Y",1,"WMTNS","West","WMT","Western Mountains","Boatable","",0,0,"Washington",23804938,NA,37.73,"Region_10","Target-Sampled","YES",121,"NRSA14_ST","OR48030","",1158044,"Tualatin River","H17","PN","H17090010","Tualatin",45.48478,-122.9599,"Pacific Northwest Region","H17","","",7,"MARINE WEST COAST FOREST",7.1,"MARINE WEST COAST FOREST","7.1.9","Willamette Valley","Tualatin River","Private","OR_5th","Target_Sampled","OR_Rivers_OR_5th","Base_09River_RVT","Include","OR","Target","Urban",2,1,"YES",NA,"","","","OR",1.71e+13,"Im","PROB",5,"OR0912","OR_10044","NHDPlusV1","OR",41067,"",5,"RiversOther",5,"NRSA",3,"Willamette Valley","3b","Willamette River and Tributaries Gallery Forest",79.37112341,-2079460,1189803,"2013"
"4/29/2019","NVS9-0926",2013-06-26,"Y",1,"WMTNS","West","XER","Xeric","Wadeable","",0,0,"Elko",23287337,101,1603.38,"Region_9","Target-Sampled","YES",121,"NRSA14_ST","NV174602","West",394740,"Bruneau River","H17","PN","H17050102","Bruneau",41.8773,-115.6285,"Pacific Northwest Region","H17","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.3","Northern Basin and Range","Bruneau River","USFS","NV_4th","Target_Sampled","NV_Streams_NV_4th","Base_09Stream","Include","NV","Target","NonUrban",2,1,"YES",130,"National Forest-National Grassland","Federal","Forest Service (USFS)","NV",1.71e+13,"In","PROB",4,"NV0926","NV_10028","NHDPlusV1","NV",32007,"",4,"LargeStreams",4,"NRSA",80,"Northern Basin and Range","80j","Semiarid Uplands",411.3454019,-1606123,656858.7,"2013"
